"","Gene","padj"
"759","CACNG4",0.000120588676352152
"1848","LIN7B",0.000120588676352152
"1974","HAVCR2",0.000120758205797146
"1364","NCAM1",0.000121007395123427
"515","RPS3AP36",0.000121084462937194
"546","ABR",0.000121358423390476
"29","PPIAL4D",0.000121488347537651
"127","KRT18P19",0.000121796376629148
"1365","CDH10",0.000122069315366006
"1428","MRPS36",0.000122094816019852
"860","SERINC5",0.000122214002020163
"1397","ANKRD27",0.000122215178842899
"718","LRP5",0.000122651630785335
"1790","FUCA1",0.000122748836809573
"1445","MPPED1",0.000122769228463396
"2143","PPIAP46",0.00012362381908121
"1006","AC112187.1",0.000123724420208917
"12","POLR1C",0.000124229936454778
"1069","SF3A3P1",0.000124270044988978
"90","TUBA1B",0.000124397533232324
"193","RPTN",0.000124727866298368
"800","FOXF2",0.000124934883616819
"88","GPD2",0.000125210540714434
"1060","CYP7A1",0.000125656995655101
"668","ITGB1",0.000126354740410564
"189","SORL1",0.000126393870059376
"2272","C20orf96",0.000127705442316245
"215","HTR3E",0.000128712075766908
"1720","FERMT3",0.00012874042997174
"2118","AL136531.2",0.000129154025953466
"101","DUSP14",0.000129333533797516
"503","ENO1",0.00012977732814287
"1223","ZNF195",0.000130319425314275
"715","HNRNPA1P62",0.00013048357107645
"1509","ADAMTSL2",0.000130823955041429
"1417","TRAIP",0.000131619978049762
"996","OFD1P17",0.000132169736354962
"1961","GPR33",0.000132530427725111
"207","FAM189B",0.000132665898497256
"925","ISL2",0.000133192220090193
"1182","HMGB1P35",0.000133210787245929
"2456","TAP2",0.000133221608730496
"2200","SOCS6",0.000133389616204176
"2557","BAP1",0.000133527392973436
"218","HMGN1P30",0.000135171034392403
"1937","AC093014.1",0.000135304950630731
"4","OSBPL11",0.000136429610273477
"2299","HS3ST2",0.000136463127094289
"2145","CRYGD",0.000136575642736033
"356","SYT11",0.00013749792488589
"1478","COL6A1",0.000137590370289448
"2427","AL133163.1",0.000138570495948296
"2171","SPAG6",0.000138628013249712
"1714","ZCWPW2",0.000138707000014362
"2497","TACC3",0.000138860669468998
"1014","PTGDR",0.000140094070803575
"419","ADAMTS18",0.000140791133203288
"1505","IGHE",0.000141514011630019
"628","ERV3-1",0.000141998890574772
"1587","GNG13",0.000142153020122714
"1809","KRTAP5-1",0.00014304889117456
"1583","XKRX",0.000143703281581428
"1543","HOXA5",0.000145167094465723
"376","GAGE13",0.000145418958050759
"987","BICD2",0.000146248239312126
"2233","CX3CR1",0.000146407410273661
"1376","AKAP4",0.000146533061608574
"884","HSD3B2",0.000147101517863612
"611","GOLGA8IP",0.000147311294272428
"2075","GRID2IP",0.000147491097035319
"181","SNAP23",0.000147860783619509
"1473","SLC24A3",0.000148060834060048
"366","AC024451.2",0.000148081814359372
"1432","KRT78",0.000148225690518611
"108","AL031597.1",0.000148887109821702
"960","ABCB11",0.000149347811685009
"2252","KCNH3",0.000150480968859659
"1104","MYCN",0.000151061494867911
"1682","LCE1F",0.000151076570829002
"2008","RP9P",0.00015144390667316
"291","AC093720.1",0.000152220883204605
"1946","TPD52L1",0.000153577007248819
"2367","IGHV3-20",0.000153577007248819
"398","NECTIN1",0.000153739933635669
"1063","UPF3A",0.000153876835959674
"27","CHN1",0.000154104568050089
"26","SLC7A2",0.000154325627571595
"262","SPPL3",0.000155494726751594
"1038","DGKK",0.000155630544608919
"1009","SCN3B",0.000155891288126473
"633","KCNJ10",0.000155901833206034
"1635","KCNMB3P1",0.00015615856870598
"1767","COX7B",0.0001563744228747
"293","EIF5A",0.000157244072277659
"25","SERPINB8",0.000157515458570837
"137","ETV6",0.000158165193382556
"1339","HNRNPA2B1",0.00015824258089916
"2369","RNGTT",0.000158530600342512
"1994","TMEM89",0.000159494120448922
"1602","ZNF184",0.000159631191855593
"1370","C1QTNF3",0.000159678652093752
"191","PRKCG",0.000159916518799592
"1154","RPL5P24",0.000160299590780922
"1882","TPM1",0.000160394084293724
"73","ACADSB",0.0001608524075283
"551","GJB3",0.000161319469318611
"2290","LUZP4",0.000161805184178898
"752","RANBP3",0.000161920380580006
"2463","RPS24P17",0.0001627691622225
"560","GAL3ST1",0.000163217669667352
"2540","NAB2",0.000164104863897228
"2478","AC246787.1",0.000164338455043548
"1094","TRMT9B",0.000164441472021736
"1323","CALML3",0.000164441472021736
"1245","FBXO24",0.000165531699507963
"2244","IL5RA",0.000165531699507963
"2441","FAM114A2",0.000165563385928242
"898","KIAA1841",0.000165877587561757
"988","SLC18A1",0.000166402490920753
"2398","ABCA7",0.000166811139004394
"2480","PRPF31",0.000167318422971039
"1769","EIF3LP1",0.000167855911070152
"647","ABHD12B",0.000168123795086894
"2528","CRYBB3",0.000169271609754638
"680","HGH1",0.000169494405972951
"1304","IDH3A",0.000169674405205374
"1221","WDR4",0.000169860116030806
"2381","DDX39B",0.000170153349271383
"144","SUCLG2P4",0.000171377101935393
"758","NQO2",0.000171985551712109
"814","AC092042.2",0.000172143772988052
"1497","ENOX2",0.000172396568830642
"2259","LCN12",0.000172449139949412
"273","HMGB1P5",0.000172802486687273
"1353","PRR3",0.000172849700466234
"481","EML2",0.000172864383914246
"1423","FRG2",0.000174693909168928
"2443","P4HA3",0.000174773102265971
"328","NTN5",0.000174843105431694
"1165","PYROXD2",0.000175076912473195
"1176","LRRC29",0.000175216775581209
"2194","SLC19A2",0.000175432918367722
"9","MMP21",0.000175633307431325
"418","PCDHGA10",0.000175746777594678
"2111","PRRT1",0.000176782393846525
"1617","PDZD7",0.000176920342211848
"1203","SCAMP1",0.000177387637655928
"945","RPS3",0.00017780926780998
"1815","AL136981.1",0.000177880543035203
"2138","TRMT61B",0.000177888155214386
"1559","MMP8",0.000178881771913527
"2130","MECR",0.000180569633321025
"2248","VCX3A",0.000181793105161563
"1973","RHOT2",0.000181970627134379
"1277","CKMT1A",0.000182183319850086
"2316","VAT1L",0.00018229718832312
"1880","NPM1P18",0.000182854070437948
"810","RPS3AP26",0.000184152928107284
"2286","SPHKAP",0.000184438947883879
"114","CDK3",0.000184995037803078
"1065","OR2M2",0.000185471234993251
"1536","PABPN1",0.000185906598295892
"1524","NBPF4",0.000186030953588132
"2056","USP5",0.000186383458369049
"482","LGMN",0.00018649153857259
"2077","ZNF616",0.00018718251168589
"168","POLD1",0.000187538326506948
"1864","NUP50",0.000188219988269723
"1231","FXYD7",0.000188409639243775
"733","KCNAB3",0.000188857237918606
"203","SDHCP1",0.000188961897899484
"1708","GPR82",0.000189133711920257
"1202","EIF4A2P1",0.000189461286065283
"1139","BOLA2P3",0.000189706292818032
"1134","PIGQ",0.000189758690408171
"1272","MRGPRE",0.000189857686629866
"311","NPM1P29",0.000189998338733945
"1313","ARSL",0.000191085010117969
"1352","BTBD1",0.000191271607624349
"2503","ZFP57",0.000191545878653899
"202","CLEC3B",0.000192807206114691
"1008","DPY19L4",0.000193004298909343
"2079","SCARA5",0.000193211143142712
"1196","ZFAND6P1",0.000193358322458845
"1433","SOX12",0.000193710832188499
"479","AC006030.1",0.00019410844964707
"1483","NPY",0.00019561036554603
"2507","AC015720.2",0.000196862335573732
"2072","PRAMENP",0.000196939374747327
"694","ANKH",0.000197157742223635
"2445","PARP4",0.000197199638023362
"1851","MAP7D1",0.000198321140510175
"1335","AC026786.1",0.000198819539605884
"1079","PPP1R2B",0.000200004338144817
"1725","MYL12AP1",0.000201749419343716
"1446","ARV1",0.000201845942844119
"2440","ESPNP",0.000203269478193856
"798","PVRIG",0.000203953429315456
"129","SRPX2",0.000204198087397869
"2508","NDUFB4P11",0.000204235423226067
"689","ATAD2",0.000204947336911919
"1741","RPS23P8",0.000205006469038778
"2464","TRIM73",0.000205318163264796
"1206","NSUN7",0.000205978075231313
"125","CYP21A1P",0.000206310440716058
"1317","TRAV36DV7",0.000207803425694196
"999","LKAAEAR1",0.000207876556966412
"1051","MMP14",0.00020790971609857
"1560","CYBRD1",0.000208958076123917
"1522","BOC",0.000209000485593942
"2239","ZNF433",0.000209366682785726
"739","NR2F1",0.000210131348561283
"1652","IL7R",0.000210367793466041
"656","ACTG1P24",0.000210372733811016
"123","ADAMTS1",0.000210380073212522
"65","CSDE1",0.000210449245566214
"2314","B3GALNT1",0.000210838440053972
"463","RBM45",0.000211069156721293
"2520","FAP",0.000211851210559007
"1739","CDK5RAP3",0.000211915045820023
"796","OR7E2P",0.000213508952912805
"164","PARP3",0.000213617498415909
"306","ACTN4P1",0.000214286301732435
"605","MRAS",0.000214544734552061
"824","AFAP1L2",0.000215099868302191
"1786","HNRNPA1P4",0.000215899437214919
"495","CES1P1",0.000216097424919927
"1967","CYB5R4",0.000216616124996914
"1866","TRAF3IP1",0.000216865533066111
"32","UGCG",0.000217567705817251
"1360","AC005520.1",0.000218159672496866
"1763","LCLAT1",0.000218236244356249
"2532","CIB4",0.000218280408878477
"74","IGLV2-5",0.000219292053759717
"1746","NME9",0.000219674579036002
"706","CARTPT",0.000219947957074215
"2278","ING3",0.00021997065789343
"790","DAZ2",0.000220062976468301
"1138","AGPAT1",0.000220611814913097
"847","GK4P",0.000220832439943042
"832","GRHPR",0.000221310310907739
"286","CA6",0.000221328539307139
"1819","CCDC167",0.000222215449831592
"580","CARS1",0.00022249818149614
"1801","KYAT3",0.000222502614990653
"2000","SMIM19",0.000223092415081406
"231","SLCO1B7",0.000223543795167214
"905","TTC9B",0.0002235511739955
"1391","ATL1",0.000223566122949091
"873","SMARCD1",0.000223762093724108
"22","OAZ3",0.000224119790675324
"134","COL5A2",0.000224262394834897
"1806","VWA3A",0.000226140544395643
"909","AGAP1",0.00022696510738128
"2032","AL109809.1",0.000226990509476017
"621","HNRNPLL",0.000227181024876439
"1853","LCE6A",0.000227181024876439
"1940","NID2",0.000227615415698204
"1037","AC009977.1",0.000227982755712547
"349","HOMER2",0.00022818868706338
"2459","MATN4",0.00022863244303391
"895","RPL36AP40",0.000229984493039477
"1707","GOLGA2P11",0.00023092085999929
"249","AC090568.1",0.000231401078862376
"98","GDF3",0.000231864556983359
"1368","UFL1",0.000232087882459181
"743","NSD2",0.000233036251480167
"325","TLL1",0.000233535397744043
"403","ACER1",0.000234425996346667
"2108","OR4F8P",0.000235443971770967
"1693","NUDCD1",0.000235833293266631
"145","NPM1P25",0.000237499180583513
"2514","HBA1",0.000237522015025463
"2529","NEIL1",0.000237522015025463
"13","CASQ1",0.000237967463862929
"1585","H2AB2",0.000238582507927387
"2515","RPL23AP57",0.00023872425012423
"1068","TMEM79",0.000240388556567375
"1422","PJVK",0.00024043803297369
"1933","DRG2",0.000240493578898949
"679","ZSWIM5",0.000240601908048607
"1027","DGAT2L6",0.000240701878769631
"1490","NCK1",0.00024326556427753
"165","GPC1",0.000243456364803183
"1076","RPS4XP22",0.000245074820986421
"741","AC233723.1",0.000245930197116144
"85","PRSS35",0.000246222916489395
"126","NCOR2",0.000246228603486174
"998","MALRD1",0.0002465608019107
"848","HLA-DPA1",0.000247828557190309
"1938","FTH1P15",0.000248682171816359
"2536","SNRNP40",0.000249796916685645
"1990","DOP1B",0.000249922215589712
"77","MUC20P1",0.000250566838502093
"87","RPF2P1",0.000250937488990382
"1034","P2RY14",0.000251225160277545
"1152","LRRC1",0.00025149201244388
"1840","CES1",0.000252117788618979
"303","CACNA1H",0.000252344510363592
"2197","VEGFD",0.000252589374671576
"894","HTR2B",0.000253437599062876
"693","KCNK2",0.000253576950227496
"11","ATAD1",0.000254802427942994
"1584","HAO1",0.00025498620699919
"1607","IL17RA",0.00025498620699919
"878","APLP2",0.000255025664741957
"993","GAGE1",0.000255368627319114
"79","ACTA2",0.000255558914469072
"1842","IL22",0.000255793856106873
"2389","TBC1D3D",0.000257299119526726
"709","LAMB2P1",0.000257586611303994
"2179","SEPTIN2P1",0.000258884595092995
"155","PIP4K2B",0.000259211744042287
"803","UBE2D3P2",0.000261247239341439
"1454","CYSRT1",0.000261777833582248
"177","IL18RAP",0.000262450527604087
"1477","HDHD2",0.000262989811122473
"603","FANCF",0.000263827325062612
"97","RCVRN",0.000263997781705342
"255","GDPGP1",0.000265262583743585
"2324","MUSK",0.000265851030792989
"2260","WEE1",0.000267118288730297
"295","PRRT4",0.000268074772686045
"2530","PREX1",0.000268400248527452
"1302","FSIP1",0.000269482564291172
"387","TUBA8",0.000269581680406665
"2342","FGL2",0.000270385287828379
"574","DEAF1",0.000272010630825856
"283","SLC15A2",0.000272159300029634
"1265","AC091153.1",0.000272544669549162
"2062","AC008013.1",0.000273349550092766
"452","CHST10",0.000273514689329992
"1460","CNFN",0.000273673918133249
"750","FABP4",0.000273837524332793
"1090","ZPLD1",0.000273843901582278
"329","ZSCAN20",0.000275123599269509
"1598","CELA3A",0.000276337033874849
"2347","KCNT1",0.000276337033874849
"2235","SRD5A3",0.000276785143167022
"2479","TRGV10",0.000276823979903739
"410","MYO3A",0.00027742336807519
"1480","KCNJ14",0.000278374062201269
"880","ZC3HAV1",0.000278805721977569
"2338","RRM1",0.000280070290133142
"358","CD276",0.000280210508783466
"1734","DRP2",0.000281439664024065
"71","ISYNA1",0.000281824316948614
"1153","GCSAML",0.00028221311327868
"2401","CICP4",0.000283110506376784
"1713","TAMALIN",0.000284034804082309
"969","NFATC1",0.000284085454218754
"1179","RNF13",0.000284184817713006
"1001","METTL11B",0.000284250806962555
"1743","TSNARE1",0.000285442184053738
"2021","EIF4A2P4",0.00028551161571959
"1538","SDHCP4",0.000285651356132858
"138","RBMXL2",0.000285701917293226
"761","CR383656.1",0.000285738128475916
"135","PLA2R1",0.000286265106414011
"1305","HTR4",0.000286919993393255
"1754","PAK5",0.00028706485946481
"1468","LCE5A",0.000287573181905229
"1972","MCFD2P1",0.000288706166312522
"214","METAP2",0.000288758894032532
"712","AC008073.3",0.000288844437078692
"1638","ZNF727",0.000290054677949473
"1308","FAM210CP",0.000290117477949833
"620","KRT72",0.00029041050364688
"1606","ZNF646",0.000290657197405377
"1033","CLHC1",0.000291208033417855
"705","SLC17A2",0.000291271617545629
"606","PCDHA2",0.000291381858672648
"1817","AL160286.1",0.000291628790233191
"842","SIGLEC17P",0.000291669891877565
"1893","ADD3",0.000292207890128457
"1621","CACNA1B",0.000293901439319383
"2080","PDXDC1",0.000293924397434181
"629","NXF3",0.000294376140203692
"614","ZCCHC17",0.000295190687856641
"447","AC005840.1",0.000295295772757468
"256","LRFN2",0.000295380614442493
"1794","AL807761.2",0.000296346135603197
"2361","TLR5",0.000296520214653948
"669","MYBL2",0.000297353361816199
"1240","LRAT",0.000297429653777444
"1839","KCND3",0.000298346553460295
"1467","E2F8",0.000299279107704779
"2073","VSNL1",0.000300055939277587
"2258","SMCR8",0.000301362848003617
"259","UROS",0.000301441630799793
"505","SLC22A3",0.000301606807885039
"1668","BLK",0.000302276747401719
"2266","AL138752.2",0.000302636844543833
"2395","AC091982.2",0.000303107837324121
"2298","SYT10",0.000304083118796172
"1736","PDE4DIPP1",0.000304639564535451
"157","AL049779.1",0.000304665914293581
"1334","LRR1",0.000304949323441215
"61","GRID2",0.000306062495493549
"1394","AC087783.1",0.000306548196428222
"1908","ARMC10P1",0.000307245511746518
"1298","EYS",0.00030763871166061
"1685","MPEG1",0.00030763871166061
"728","RPS3AP16",0.000309004163658319
"96","THEM4",0.000309274452997131
"234","CRYZL1",0.00031042792516168
"531","POFUT2",0.000311057224030188
"1142","HMSD",0.000311081087087983
"1487","MLPH",0.000311812547372282
"597","OR7C1",0.000312655717980474
"672","PDZRN4",0.000313116392185463
"1960","XRCC2",0.000313707817919609
"770","TNFAIP3",0.000313985679916486
"2134","CALML5",0.000314522680787378
"990","HERPUD1",0.000315421621793013
"1201","PCNP",0.000315421621793013
"1867","LRP4",0.000317318512019037
"183","CPA3",0.000317792912110192
"888","ALPK3",0.000318386771763866
"857","AC069271.1",0.000321646362666963
"321","CCDC162P",0.000321870882401795
"1146","MYH7",0.000322224478299804
"1030","KLF11",0.000322371954607079
"1637","BMERB1",0.00032510141302074
"2040","TUBB7P",0.000325316953298163
"2251","SRPK1",0.000326119094402621
"1925","MAGEA12",0.000326826001144392
"1431","RNASE7",0.000326976352221077
"2074","NEURL4",0.000328363347837758
"2230","PDLIM3",0.000328539004978303
"512","BCKDHA",0.000328934902323134
"2506","SF3B4P1",0.000329041412292801
"2335","CTAGE1",0.000329790377977021
"1879","AC100827.2",0.000331815658031361
"1322","AKR1D1",0.000332010744656239
"1050","PPEF2",0.000333178396190108
"1489","AC009133.6",0.000334554691773548
"1506","H2AB3",0.000335759004598714
"2215","HNRNPA1P24",0.000335759004598714
"1003","BTBD8",0.000337267705869118
"1121","ACTB",0.000337398885316958
"1865","ZNF286B",0.000337398885316958
"1572","ICAM4",0.000337853017053813
"2402","C6",0.000337936169805829
"307","ACCS",0.000338499084394005
"211","BACH2",0.000340825246487527
"1253","MEI1",0.000341087302290008
"454","GAPT",0.000342335892646938
"2212","HEG1",0.000343099582454322
"1464","TAFA1",0.00034354196973194
"1704","ABCD1",0.00034354196973194
"1183","MATK",0.000344525252447135
"253","CYP2C9",0.0003449027277367
"1892","GBP4",0.000345087863374561
"793","CDHR4",0.000346170974834686
"874","LDLRAD3",0.000347298564946957
"502","COX15",0.000347557651877292
"940","KIF21A",0.000347913509212292
"509","SLC25A52",0.000348264431293494
"440","PRF1",0.000349631016482393
"864","NALCN",0.000352638932056177
"1500","WDR97",0.000352737515148938
"188","LMNB1",0.000354290710544495
"937","MYO1D",0.000355606406625648
"245","TOR1AIP1",0.000355639597959264
"280","RPS4XP5",0.000356421516569903
"1529","CTCF",0.000358673297391971
"1260","UROD",0.000360141330771726
"1403","ZNF767P",0.000360909170522914
"1128","LACC1",0.000361488284522969
"1903","RRP7BP",0.000362140863241323
"630","SULT1A2",0.000362240378619015
"2458","ALKBH3",0.000365333318680222
"2088","RPL39P38",0.00036866274014333
"1916","USP8P1",0.000369056050666071
"464","CYP2R1",0.00036962101593423
"818","POPDC3",0.000369669375894937
"1799","KCNA10",0.000369776490801813
"1999","PLA2G1B",0.000370433101605485
"490","SERAC1",0.00037102894745941
"342","CDKL1",0.000371111894250457
"2518","TCL1A",0.000371111894250457
"2211","AL031119.1",0.000371335206233928
"1459","MRPS6",0.000371422958855753
"153","TRAV16",0.000372365574440074
"2522","GLE1",0.000372524637803394
"1192","EEF1AKMT3",0.000372771095324821
"717","SRSF6",0.000373225996341697
"1194","SLC17A1",0.000374765548531718
"962","AL162151.2",0.000374788389104234
"1632","LARS2",0.000375087720494152
"2013","ETFBKMT",0.000375374551132009
"1612","GABRD",0.000378042149182593
"1718","KCNJ4",0.00037859399938357
"641","KIF17",0.000382042369225211
"762","RPL32P3",0.000382042369225211
"1211","TRAV23DV6",0.000383005031841488
"650","OPRM1",0.0003831324592086
"3","BEX2",0.000383444657851424
"734","COL14A1",0.000383654914223415
"227","TMEM63A",0.000384080807899878
"1249","AC004898.1",0.000385527141004126
"1955","OR6J1",0.000385527141004126
"1696","YIPF7",0.000387834390776791
"1389","HADHA",0.000388001998736785
"722","CAPN14",0.000390037044556439
"683","NOP14",0.000394060220580865
"720","AC139256.1",0.00039452154927269
"1235","DNAJC16",0.00039556658265224
"1981","DDI2",0.0003958465912114
"1811","BCCIP",0.000398318636173786
"789","ZDHHC8",0.000399604560872443
"252","PPIAP47",0.000399940283610606
"264","CCNYL2",0.000400754509135625
"524","RPS2P32",0.000401414415876803
"2112","DFFB",0.000403354509931933
"486","GOLGA6D",0.000405723327221714
"1311","MRPS21",0.000406485695379514
"68","MINDY4",0.000406774294519848
"472","ATF6B",0.000407338813918856
"2462","CYSLTR1",0.000407360326408734
"1444","LRRC3B",0.000408082297705712
"1147","RBM24",0.000408261116155107
"102","AC090058.1",0.000408770052490954
"1341","FOXJ3",0.000410123333963129
"1810","PA2G4",0.000410225984212363
"1881","AC027104.1",0.000410472688026843
"903","EVA1A",0.000411418173424968
"1823","CLIP3",0.000411642050936184
"395","IGLV4-69",0.000413587648978806
"1012","GAP43",0.000413809676400127
"1649","AL034379.1",0.000415122834863245
"1319","SIM2",0.00041548863157949
"2513","FAM133A",0.000417536857278634
"2287","LGALSL",0.000418140352908851
"330","SRRM4",0.000419033174182007
"663","SMOC1",0.000419203634545161
"431","EMC1",0.000419392220486436
"1831","PRKD2",0.000420265416987419
"435","UBE2MP1",0.000420573921825705
"841","GTSE1",0.000421074681229541
"1124","CROCCP3",0.000421191924298485
"1729","TTC39B",0.00042148631562294
"1579","ITPR3",0.000423377298825794
"2434","CYP1A2",0.000423862263458631
"1642","IGKV1D-42",0.000424411543997355
"2527","JAKMIP2",0.00042451653491906
"278","FRS2",0.000425326841357913
"141","HMX3",0.000425535736682968
"38","OXER1",0.00042561419630814
"1822","GLUL",0.000426421605541776
"2028","MOGAT1",0.000429494116469171
"2535","TBL1Y",0.000429998477505444
"1701","FKBPL",0.000430690978751936
"1015","USP38",0.000431342600230617
"225","IKBKE",0.000432152264996327
"95","HLA-F",0.00043302779765741
"820","CPOX",0.000434530516359763
"1995","FOXN1",0.000434943548335794
"2020","ZFY",0.000436962141649499
"2241","USP19",0.000438215298628663
"315","COX7B2",0.000439141323532162
"2521","NFE2L2",0.000442039431282792
"1150","RPS24",0.000444493491036779
"1022","LCE2D",0.000445321370444042
"462","ZFAND4",0.000445802085731303
"372","SP140L",0.000447306805493743
"676","AL590396.1",0.000448200638414832
"779","CCDC122",0.000452431046239088
"210","CEACAM5",0.000454284706438637
"2144","ECT2",0.000454634989847211
"559","MYBPC3",0.000454791878764932
"208","TSBP1",0.000456400902656997
"615","TRGV4",0.000457125101843607
"1283","TLR4",0.000457413930670036
"104","IRF5",0.000457894310108178
"2328","MAGEC3",0.000458035963027515
"507","WDR45BP1",0.000458238103837747
"731","AVIL",0.000459260794916507
"76","CUL2",0.000459363998047162
"2309","SLC25A15",0.000459803286122908
"111","DENND1B",0.000461220867524764
"1046","MICE",0.000461687790453592
"2519","SDK1",0.000463302732142331
"294","UNC79",0.000464660563057566
"1303","CT55",0.000465317844688874
"2048","SH3RF2",0.000465555348131064
"876","IFNE",0.00046754683805048
"1164","CD200R1",0.000467837581106962
"2455","EFCAB11",0.000468785563463758
"324","WDR90",0.000470108691870747
"738","FOXN2",0.00047085322487113
"1511","SCGB2A2",0.000471792195745853
"441","CBWD4P",0.000473695959967214
"1410","GPR142",0.000474709725516866
"1254","UBALD2",0.000475104596962338
"675","HES7",0.000475621004668699
"1177","ZNF217",0.000477773414171386
"1472","PAICS",0.000479300363986308
"1293","ATP11B",0.000479517487301008
"649","IGKV2-29",0.000482841190150568
"1800","TAF5",0.000483420309664154
"1399","RBMS2",0.000485722761054025
"638","PDE4D",0.000485903545650978
"958","PLAC8L1",0.000485903545650978
"1678","NKAIN3",0.000486271602421785
"1401","TEX45",0.000489758536856442
"1986","RBM11",0.000491226700916871
"1859","TMTC2",0.000491235370230865
"1532","POM121L6P",0.000492103143424592
"232","LONP1",0.00049246140259266
"829","TMEM40",0.000493575759337569
"40","H3P47",0.000494160335361841
"1996","CACNB4",0.000494468638619001
"2050","LCP1",0.000494568764352327
"359","AC114797.1",0.000494956932887055
"1390","MS4A1",0.000496460852438225
"929","TEX29",0.000499842307509873
"1653","ZCRB1",0.000499930930054814
"991","CLECL1",0.000501263326998181
"1766","LILRA6",0.000502199769206676
"585","HOXD8",0.000502739234659296
"2129","TMEM87A",0.000502820594822091
"2332","RPL17P34",0.000503483214952496
"118","SIX3",0.000507874751599664
"2420","TSNAX",0.000508374963805627
"1966","STK32B",0.000509242075488399
"1692","MYL10",0.000509427778847866
"2203","C15orf65",0.000513718623132287
"2089","FEM1AP1",0.000515675926534322
"2430","IGLV1-44",0.000516051457756557
"2327","TEX9",0.000519089886583745
"2270","KCTD19",0.000520983174970775
"994","KCTD4",0.000522572234426451
"1048","IGLV3-12",0.000522691577706538
"1471","STX1A",0.000523227747487539
"396","EEF1A1P30",0.000523300954534283
"374","AKAP17A",0.000524978391324344
"1088","SAA2-SAA4",0.000526547745782807
"2285","PAFAH1B1",0.000527306108801399
"1356","RTN4RL2",0.00052816717177403
"2382","SEC23B",0.000529069655541222
"185","COX7A1",0.000529873292914137
"1099","DPYS",0.000529897631949626
