"","Gene","padj"
"2676","SUSD4",0.000121104928681026
"1200","PDE1B",0.000121526031728682
"1008","SHF",0.000121562389807359
"1730","IQUB",0.000121625250404803
"1219","ZNF669",0.00012218015210889
"2555","BRD1",0.00012218015210889
"2571","DDX55P1",0.000122441614776004
"2260","CACNG6",0.000122463157567755
"1838","IL4R",0.00012290130666943
"679","RASIP1",0.000123002448716745
"1301","SLC25A32",0.000123172932369149
"3269","CALHM5",0.000123210423442895
"2771","ZIC1",0.000123348192700362
"3286","TAOK3",0.000123348487094038
"2179","TSPAN31",0.000123363999205302
"2782","EPHA1",0.0001233779050803
"400","OR4F2P",0.000123473787098508
"1783","VEZF1P1",0.000124138464629178
"1404","C11orf58",0.000124140401826573
"655","AL121594.1",0.000124545854513257
"1736","SLC3A1",0.000124670440646869
"2336","ASXL3",0.000124712642014157
"2744","TLCD4",0.000125107211671766
"320","CPNE4",0.000125904666598897
"2453","LAMTOR5P1",0.000126008163362988
"3101","ASPH",0.000126150794553798
"1950","ADPRHL1",0.000126389905516677
"3126","TMOD2",0.00012725256097016
"967","SNX21",0.000127679719869376
"458","TRAV12-3",0.000127815569381332
"1745","STRADB",0.000127879893818743
"152","NCOR2",0.000127881631925451
"1523","IFITM3P3",0.000128101448701927
"364","MDH2",0.000128288632539904
"128","ZC3HAV1L",0.000128913568617438
"1313","RNF169",0.000129211166047866
"1448","CEP250",0.000129375603745
"429","VTCN1",0.000129778705049904
"1559","IRAK1BP1",0.000130198239461808
"619","DIAPH3",0.000130367207972394
"1372","SUPT20H",0.000130684636105645
"2819","NKX3-2",0.000130719874122418
"1032","MUC1",0.000131121893608672
"1351","PXDC1",0.000131121893608672
"1482","RPS15AP11",0.000131460706505898
"2750","DCLK3",0.00013160869325846
"1543","GALM",0.000132138349341204
"2341","BCCIP",0.000133315132440809
"2192","ESYT3",0.000133394356034995
"1948","H2AB3",0.000133714601434913
"3041","CCT6B",0.00013384689294252
"3300","SLC6A14",0.000133856917190167
"2978","S100A13",0.000134045406959213
"2328","NINJ2",0.000134149907370669
"2998","SCUBE1",0.00013449846133923
"117","KIF22",0.000134549099323202
"288","H3P4",0.000134728478649745
"2032","KCNK10",0.000134917618666098
"1110","NTS",0.000134959173912575
"3284","AL390726.4",0.00013497156832377
"704","AC010460.3",0.000135535392171963
"142","AL096701.1",0.000135699201961539
"1686","NEK3",0.000136044328777965
"579","CBX2",0.000136059909264701
"2516","SMU1P1",0.000136785143272864
"1648","EXD3",0.000136858013428768
"3179","RREB1",0.000137115281424149
"2752","GALNT8",0.00013732120850819
"851","SMIM24",0.000137390267218855
"2546","GTPBP4",0.000137602105720197
"862","RTKN",0.000137630994405867
"1774","EBF3",0.000137846795186209
"1289","KLF10",0.000137861686253652
"3088","XRCC1",0.000137932739370058
"2195","PMCH",0.000138641359188513
"2598","MCM4",0.000138641359188513
"758","BNIP3P17",0.000140980651549025
"735","C3orf52",0.000141664409868874
"3294","SDK1",0.000141664409868874
"412","TNNI2",0.000141725353664044
"1980","GSTZ1",0.000141881908436626
"539","AC114744.1",0.000142347908477905
"1601","AMIGO1",0.000142519926753346
"2131","DCAF13",0.000142948187027011
"498","MAP4K1",0.000143312551830583
"283","AP000926.1",0.000144249497830518
"3315","FAM180B",0.000144449489043143
"1035","ILK",0.000144646723886162
"481","SLC25A3",0.000144742843234012
"776","CARD8",0.000145287054852858
"2407","CYRIA",0.000145506145198345
"937","HTRA4",0.000145876355670974
"985","AURKC",0.000145924563278752
"2385","LPIN1",0.000146460816098432
"3246","IGHV3-53",0.000146972845756134
"1702","SCNN1A",0.000147080657277778
"1223","VMO1",0.000147779955111613
"3236","NUTM2A",0.000147779955111613
"794","RARRES1",0.00014785937302368
"2458","TMPRSS13",0.000148159197348488
"1238","NEO1",0.000150061664063122
"390","BPGM",0.000150199285683409
"3066","LRRC31",0.000150405139450014
"2354","ACTN3",0.000150704946908356
"2292","CCL18",0.000151165724773316
"3266","PSME2P2",0.000151700701207049
"1941","ZNF20",0.000152063100763478
"2534","AC020633.1",0.000152178720795038
"1645","DCTN4",0.000152950125348664
"2474","HSPA8P4",0.000153279421854673
"2617","SF3A3",0.000153473512491888
"2913","TMA16",0.000153660554047909
"2559","RNF220",0.000153669868312911
"2934","POM121L3P",0.000153762774954865
"2530","NFKBIA",0.000153949556617252
"3068","CWC22",0.000154074667456931
"2780","PPAN-P2RY11",0.000154256619015814
"1555","SLC2A3P4",0.000154264430778383
"2639","HLA-B",0.000154530092253136
"173","NMUR2",0.000154997902937822
"3171","KAT8",0.000155083480620286
"214","RLN1",0.00015540465957904
"2989","ARHGDIG",0.000155885405484313
"1639","ZNF648",0.000155959350206496
"1865","PLSCR4",0.000156199824771516
"3210","NUDT9P1",0.00015621559349759
"1949","RMND1",0.000156232751451603
"1624","AC073073.1",0.00015636033459613
"858","MTIF3",0.00015711024223949
"397","FCHSD1",0.000157375640603293
"1475","ZMIZ2",0.00015739700496002
"707","ZNF670-ZNF695",0.000157571366343501
"3073","TAF6L",0.000157617436399779
"1988","C12orf45",0.000157692411686199
"2586","AP005901.3",0.000158348967918451
"537","HNRNPA1P8",0.000158459930807494
"1376","DGKK",0.000159743093218575
"2214","SLC17A9",0.000160298160331913
"30","CHN1",0.000160525225248086
"2405","ZNF71",0.000160780992104594
"2425","EIF4EP2",0.000160845576062368
"509","PAPSS1",0.000160894738248604
"1987","PDZD3",0.000161411784111115
"399","RPL39P5",0.000161774898957506
"594","SLC9A1",0.000161886570235398
"955","ERFL",0.000162021886940685
"2558","SEC22B2P",0.000162124982570653
"2084","CALML6",0.000162304265672303
"1426","TRIM40",0.000163114251716559
"1773","PSPH",0.000163439718514006
"186","TOPBP1",0.000163667139378674
"2717","SLC25A51",0.000164118660305046
"2054","UBXN2B",0.000164224579084136
"37","MYB",0.000164681145476711
"2282","AC087481.2",0.000164776227942121
"3006","RNF186",0.000165020829322515
"1264","PLAC8L1",0.00016529708709675
"715","NCAPD2P1",0.000165550765774367
"1704","AL627309.6",0.000165713120217864
"924","KCNF1",0.000166467648722363
"14","CSRP3",0.00016680587963714
"902","FOXA1",0.00016680587963714
"324","UROS",0.000166959307966078
"459","ELFN2",0.000167140485125312
"455","CTAGE15",0.000167298499217018
"2147","HLTF",0.000167361663244093
"2486","FKBP11",0.00016773314629852
"1693","GNG7",0.000168141748203618
"1812","MYO6",0.000168252241429578
"849","DLGAP3",0.000169069989595748
"2609","COL12A1",0.000169609466901785
"2500","VNN3",0.000169753655169717
"38","SEZ6L2",0.000170036580611739
"1503","FABP1",0.000170159319426408
"339","NMRK1",0.000170623641473078
"651","RAD17",0.000170803325584063
"486","AL359091.2",0.000170928314091366
"1437","AGR3",0.000171087263442036
"521","MME",0.000171319357762703
"811","DPM1",0.000171532459026095
"25","SLC1A1",0.000173572166244202
"2573","CARD19",0.000173572166244202
"1180","HMGCS2",0.000174138962249849
"2537","INHBC",0.000174649435547745
"402","NCAPGP1",0.000177376965190766
"1339","ZNF181",0.000177393947874018
"803","SYNPO",0.000177398565689723
"2638","CXorf65",0.000177813945890385
"567","TMEM51",0.000178372018833911
"2482","UGT2B10",0.000178809340825973
"624","C9orf78",0.000179330551213452
"3067","TOMM6",0.000179564233094969
"1047","BTN1A1",0.000179833420951801
"2979","MYH11",0.000179833420951801
"2324","AL512506.3",0.000179871109503535
"1365","KCNJ5",0.000179975271295035
"2378","VDAC2P2",0.000180335145788357
"1729","H4C15",0.000180711523106682
"2522","CFAP92",0.000180841735122064
"2188","LHB",0.000181004484783917
"2062","ARFGAP3",0.000181030075381073
"3125","TRIM58",0.000181030075381073
"2005","COA8",0.000181567368642261
"341","RNASE13",0.000181630569318289
"1795","EEF1B2",0.000181909151298338
"2995","OAS2",0.000181932226896601
"2240","TSNAXIP1",0.000181945061988884
"1284","ATP2A3",0.000182164021574992
"1806","DLEC1",0.000182164021574992
"1856","PLCB1",0.000182237068267175
"653","KIN",0.000182823975557137
"881","P3H1",0.00018300206960521
"1604","SLC22A7",0.00018300206960521
"988","TMCO1",0.000183452796463874
"2612","TCF24",0.000183579695099973
"1901","AC105391.1",0.000183848131568832
"2267","IAH1",0.000183970910293472
"1917","HRK",0.000184301755351616
"542","KPNA7",0.000185327481931866
"759","CCDC28A",0.000185466466258746
"3137","LHFPL6",0.000185551122643992
"1278","ASPRV1",0.000186308252152493
"3142","PTCHD1",0.000186457733031845
"855","CICP18",0.000186474116233085
"1549","BNIP3",0.000186548318376754
"993","NQO2",0.000188171032403016
"676","RPLP1",0.000188497673262381
"962","RPS27AP2",0.000188694439738803
"1304","CLEC20A",0.000188694439738803
"1661","DBT",0.000189011367336026
"1050","SSTR2",0.000189125810574612
"1468","EI24",0.000189459303500892
"2082","ZNF792",0.000190098618045773
"1216","STX11",0.000190632409384528
"1652","CNTN4",0.000190650333861858
"2108","XPO5",0.000191465761424271
"3268","RPL19P16",0.000192010858627525
"766","HNRNPA1P12",0.000192189347776972
"1359","PARD6B",0.000192189347776972
"2707","HSPD1P1",0.000192331756752767
"1653","TMEM191A",0.000192528276177044
"1643","IPMK",0.000192535519933736
"65","HTR6",0.000192941731465307
"765","EPHA2",0.000193071462263208
"875","ZFYVE19",0.000193172552908029
"3270","IL6STP1",0.000194027221462263
"432","RPL30P4",0.000194149354153042
"1433","FGFBP2",0.00019460154587702
"3129","OR1J2",0.000195289340768722
"52","SPRR2E",0.000195611773917613
"1761","ZNF487",0.000195814217090999
"1750","OR2T11",0.000195890779074552
"1248","TRIM68",0.000196089839094022
"1276","MORF4L1P1",0.000196465803957406
"1395","RPL13AP20",0.000196644560693388
"3094","RPL35P3",0.000199183136373119
"2927","DNAI1",0.000199520317699289
"1046","FBXO42",0.000200045049088419
"2969","AC233280.2",0.000200056735579254
"1228","AC092656.1",0.000200562076868089
"1004","SNX4",0.000200691773861546
"1576","EQTN",0.000201720291393642
"1757","C1orf52",0.000202063159777064
"2111","SEMA3E",0.000202122598537061
"287","PASK",0.000202341957117137
"2483","TTC34",0.000202876722763245
"1737","BUB1B",0.00020319190827618
"1769","C1QTNF3",0.000203646396583432
"2743","TEK",0.000204145573160045
"2963","BMS1P11",0.000204167723980765
"2238","CDK5RAP3",0.000204400571648263
"44","EMD",0.000204553396452205
"1065","BAHCC1",0.000204616479999024
"1385","ZKSCAN4",0.000205317056218632
"3258","VAV2",0.000206132830112835
"278","PTCD1",0.000206147915710651
"2940","VCX3A",0.000206773375095546
"569","PPP5C",0.000207031972791448
"1584","AC244394.2",0.000207302750239157
"3267","CYP27A1",0.000207715937371481
"600","PLD2",0.000208301396256087
"2525","NXPE2",0.000208738609040227
"1325","OFD1P17",0.000208875620702461
"2615","MMP2",0.000209091217078341
"564","CBWD4P",0.000209578796105233
"850","AC011468.4",0.000210343964999549
"1952","KIF13B",0.00021048695213507
"1699","MUTYH",0.00021111771594405
"3293","LCMT1",0.00021111771594405
"2276","CDC27P1",0.000211199099646122
"1706","TRPC2",0.000213188160813146
"526","INTS7",0.000213347581710567
"2850","NXPH4",0.000213458793046586
"2620","SGCD",0.000214736519588096
"2281","ACTL11P",0.000216447851263562
"1501","LMAN1L",0.000216572606218543
"1261","FHL3",0.000216596557040499
"244","TUFM",0.000216830187784435
"1145","XPOT",0.000216830187784435
"36","OR1J4",0.000217236955758133
"1037","TUBB8P7",0.000217410076028717
"2588","FIBCD1",0.000217447070098936
"1568","ZBTB25",0.000217662699207405
"1311","ABCC2",0.000217841815094352
"2441","OR7E102P",0.00021788120403314
"2990","CADM3",0.000218101230109263
"3192","AC104581.2",0.000218101230109263
"2232","OTC",0.000218227949717761
"2332","BCAT1",0.000218503736047746
"3325","FP565260.2",0.000218637914135797
"2448","OR2M5",0.000218804316436779
"706","AUP1",0.000218958895774814
"2285","PAH",0.000219180924830504
"2099","SMG8",0.000219335391485546
"1014","ARPIN-AP3S2",0.000220003004125892
"441","COG2",0.00022017394638102
"1457","RAB3A",0.000220401824066275
"2599","TNFRSF13C",0.000220675464886623
"1371","IL7",0.00022342069438575
"505","ACER1",0.000223585007918772
"2768","IWS1",0.000223994626102473
"2110","AC005534.1",0.000224177439741212
"264","HMGN1P30",0.000225282176230578
"1685","FOSL1",0.000225300555162805
"1691","CXCR6",0.00022560664934563
"1915","TMEM72",0.000225688876408739
"2340","TMCO4",0.000226322926275858
"3011","HAGHL",0.000226712784956094
"767","ARHGEF4",0.000227531331495622
"276","ST6GAL1",0.000228172674693147
"2519","RAD51",0.000228397187028723
"688","CTHRC1",0.000229152760111162
"1330","VIL1",0.000229417501942403
"2943","SRPK1",0.000229569034686249
"1447","ADRA2A",0.000230225723666585
"2815","HSCB",0.000230225723666585
"3232","STRAP",0.00023052220296896
"1738","DNAAF5",0.000230879254766048
"3186","EPHA3",0.000231391752120241
"719","GABPB2",0.000231700703062828
"148","SETD7",0.000232178997503977
"289","HSD17B8",0.000232592945379358
"2434","AC110749.1",0.000233773185927395
"2268","RPL36A-HNRNPH2",0.000233951547796333
"1443","POLR2M",0.000234829893316298
"1789","ANKS1B",0.000234829893316298
"597","PSMC1P9",0.000235347351181054
"1946","KLHL28",0.000235676464904986
"1297","LAP3P2",0.000236638782942412
"243","RPSAP53",0.000236782805280308
"126","AC090058.1",0.000237163834460668
"1617","RPL21P3",0.000237228356522814
"804","ZNHIT6",0.000237348995546417
"1084","SHANK1",0.000238608850368746
"2834","FSBP",0.000239825712463695
"1862","BMP8A",0.000240061797323857
"712","GSTO1",0.000240280169047799
"2629","SLC49A3",0.000240280169047799
"311","AL139805.1",0.000240642996543804
"2116","FOXG1",0.000242026622132594
"1982","MST1P2",0.000243190051328954
"1567","RRBP1",0.000243366549054171
"2918","B3GLCT",0.000243661657505597
"1493","HNRNPA3P12",0.000243881727466467
"331","PPP2R2D",0.000244970594930667
"612","TMEM170B",0.000246704091879208
"2899","MAFB",0.000246794455338331
"2981","SFXN3",0.000247163163594572
"1308","CCNK",0.000247514913834523
"2142","MCHR1",0.000247665776525316
"2391","TRAFD1",0.000247665776525316
"2031","WDR54",0.000248765373024789
"1043","NTAN1",0.000249590970773018
"1161","GAB2",0.000249947020240743
"2280","GAPDHP71",0.000250484723873644
"3188","CES4A",0.000250765432090388
"2658","C1QTNF12",0.000251741229854147
"810","SLA2",0.000251899066494573
"297","SF3B3",0.000252325810431858
"842","FERMT1",0.00025287279046778
"3277","SAMD12",0.00025341056542022
"1230","SKIL",0.000254382854907416
"2604","NFAM1",0.000254763845124598
"3302","NUP62",0.000254780830202211
"2524","GJB7",0.000254821747746743
"437","NDUFAF1",0.000256327725747378
"2287","ROBO4",0.000256564143243831
"343","ZNF397",0.000257934887439873
"1895","UGT2B15",0.000258192761637623
"523","AKR1B10",0.000258297471596391
"123","CRMP1",0.000258850515910585
"388","PLCXD2",0.00025903085235058
"1579","MIPEPP3",0.000259154117140649
"2820","PIGZ",0.000259154117140649
"2736","HLA-L",0.000259414549964116
"1496","ANPEP",0.000259893062653973
"2149","INTS10",0.000260345173198261
"1002","SMARCE1P6",0.000260673670864219
"1239","BCLAF1P2",0.000262395367706342
"2446","AL049697.1",0.000262568246718179
"3123","RSPH9",0.000262745847575055
"2093","MBOAT2",0.000263477515229283
"2243","PANX1",0.000263477515229283
"2279","ANAPC15",0.000263875789875858
"2030","OR4F7P",0.000264201865385241
"2325","HBB",0.000264435790962815
"830","CTNND1",0.000264884323758898
"1058","RPL21P106",0.000265848941612831
"1384","TRAV6",0.000265935202025898
"2215","SNX5P1",0.000266568477708207
"2637","PAXIP1",0.00026664722871233
"351","AKNAD1",0.000266686509003262
"1976","STUM",0.000266801579595299
"2624","ABHD17B",0.000266814491573249
"547","OTOP3",0.000267614564340824
"2067","H2AB2",0.000267908629286264
"413","ZSCAN20",0.000268804422601357
"1566","AP000580.1",0.000268894115353679
"494","WDR45P1",0.000269122046720428
"1858","KRT8P31",0.000269385669396752
"637","SUMO2P17",0.000270732115958824
"2915","RECQL",0.000270918137032159
"1067","CADM2",0.000271917677110233
"1088","TXLNG",0.000272662147898485
"1635","LY6G6C",0.000272662147898485
"1054","CRYL1",0.000273306535368652
"1921","TRIM60P14",0.000273350096874186
"2023","BTC",0.000274215447962551
"1554","SLA",0.000274314138643775
"290","MRM2",0.000275205729062865
"2711","DRG1P1",0.0002753043848919
"1631","TBC1D30",0.000275490891008769
"791","RPL22P2",0.000276245348483491
"144","KRT17P6",0.000276489182656437
"781","PLOD3",0.000277270210159991
"973","PPME1",0.000278163966396572
"833","RPS3P6",0.000278281977664123
"1755","UHRF1",0.000278331753809219
"1122","ZNF529",0.000278848640859781
"689","ADCY4",0.000279139897103415
"2286","IL15",0.000279377903811069
"2532","TNPO1",0.000279378030289882
"2640","BEND6",0.000280170334796933
"1828","AC008267.2",0.000281458560255294
"844","PPIL2",0.000282787505993592
"3165","AC132942.1",0.000282933311563804
"170","RPL34P18",0.0002830819742075
"984","YY1",0.000283151433523716
"2455","CTDSPL",0.000283275816448318
"2242","CYB5R2",0.000284058054278222
"1204","CDHR2",0.000284335967617246
"528","KCNJ1",0.00028533216806296
"334","ACMSD",0.000285343910653543
"2697","PRSS51",0.000285550349012191
"1831","LUZP1",0.000287108761467085
"436","P2RY8",0.000287200679649571
"1497","ATF1",0.000287969627003007
"253","THAP5",0.000288155311709869
"702","TEX49",0.000288278034810575
"98","SAXO2",0.000288733953689839
"396","NPM1P29",0.000288733953689839
"2864","DKK3",0.000288734153930659
"356","SULT1E1",0.000288870665307569
"2716","GPSM2",0.000289707009030751
"1495","MT1M",0.000290940330042504
"3043","FAM47E",0.000291392511813748
"551","EMC1",0.000293240509406985
"1518","NPM1P6",0.000293953419253177
"2408","TMTC2",0.000294921041300121
"2976","ACTG1P1",0.00029514881871348
"2867","MBD2",0.000295615726218636
"683","DHRS3",0.000296616113274534
"1499","NOD2",0.000296616113274534
"2873","PPIAP6",0.000298315181936846
"2512","RPS6KA1",0.000298816779462327
"3102","MAPT",0.000298816779462327
"518","CYP4Z1",0.000300736603124656
"2379","KATNA1",0.000301228912461973
"2663","CCDC116",0.000301373296126436
"219","NYAP2",0.000301777304198324
"2739","TSSK4",0.000301898785135822
"2763","Z82206.1",0.000303357804376957
"3197","METTL2B",0.00030381379039621
"407","TMX2P1",0.000304002338550809
"1909","LCE5A",0.000304301223175429
"3295","FAP",0.000304626696114727
"2080","POU5F1P6",0.000305202897383802
"882","PF4V1",0.000305341078310404
"2731","FAM222B",0.000305531448798973
"1040","TVP23C-CDRT4",0.000305923494810293
"404","BICRA",0.000305933213487639
"3326","HNRNPA1P35",0.00030652197169416
"1353","ATXN1",0.00030700688522801
"46","LRRC6",0.000308027319831969
"2885","PNMT",0.000308130304081749
"447","NARF",0.000308467233883076
"338","UQCRC2",0.000308730783993163
"1927","GOSR1",0.00030921873124301
"2247","PTCHD4",0.000309839834404213
"2628","LYNX1",0.000310101705221071
"358","RPS10P5",0.00031087734643238
"1535","FBXL18",0.000312058265990766
"1900","DEGS1",0.000312309715977276
"774","MAGEC2",0.000312425363011111
"1807","SULT1C3",0.000312647712390094
"3205","LETMD1",0.000312647712390094
"2353","SRP14P2",0.000314335612035401
"1796","BRD7P4",0.00031459455712802
"2839","GRIK3",0.000314850964239511
"2051","CEP19",0.000315092588434985
"310","C19orf33",0.000315506616446718
"2320","VCPIP1",0.000315506616446718
"2150","SVOP",0.000315691030574877
"423","A1CF",0.000316028785475557
"2418","NEGR1",0.000316338240686432
"2499","TMEM18",0.000316630681012675
"2838","CCL7",0.000316782453761049
"1479","JMJD7",0.000317303332802062
"1832","P2RY11",0.000317304461065516
"2809","MCTP1",0.000317664191247059
"659","MAGEA9",0.000318133027647294
"2627","FUT10",0.000318133027647294
"3037","BTD",0.000318627034047073
"3038","MOB1B",0.000318754462563386
"2845","ACTG1P3",0.00031902898171028
"2625","CDH2",0.000319559510691114
"721","RAMP2",0.000319789239061884
"3010","UGT2B4",0.000320972212469186
"220","KCNK9",0.000321129033289001
"1891","CYSRT1",0.000321275260683661
"208","NDUFB4",0.000321599262320802
"673","AL021920.2",0.00032206580606122
"587","CSRP2",0.000322614475776206
"2351","ADAM10",0.000322669490714745
"2197","ADD1",0.00032296584581765
"2789","POTEM",0.00032576840093884
"1627","ELOCP19",0.000326003299466684
"2317","LMNB2",0.000326302844510622
"2592","PIK3R3",0.000327191860168296
"561","UBQLNL",0.000327337610517852
"1070","LGMNP1",0.000327473772500919
"3168","POTEKP",0.000328156425675592
"643","RACGAP1",0.000329168883691222
"285","SLC39A6",0.000329243785575712
"1233","ENO3",0.00033092143229903
"1785","ITGAV",0.000331510949298839
"2056","ARHGAP22",0.0003317854572541
"160","GTF3C3",0.000332119462394352
"2892","CDKN3",0.000332319446282827
"1814","SCYL1",0.000332468002061344
"2403","C1DP1",0.000332714220132503
"2760","CCL5",0.000333292864611582
"1770","RAB31",0.000333551201979146
"2921","LCT",0.000334007915436339
"1464","OR9A4",0.000334285750053506
"2376","RASSF10",0.000334349754350546
"3059","RPL24P8",0.000334349754350546
"2081","TRIP13",0.000335302416216464
"2006","LRRC46",0.000335981256439582
"134","NFATC2",0.00033627614201284
"217","MICU3",0.00033627614201284
"1999","RSU1",0.000336618895859058
"129","C3orf85",0.000337058053479826
"2167","BEX3",0.000337331722317051
"1721","AC023043.1",0.000338696353319508
"1136","PCDHA12",0.000339959176735368
"163","ETV3L",0.000340394052891792
"1981","CLEC17A",0.000341578771729278
"3200","SLC25A5P5",0.000342703665381745
"2275","DDO",0.000342929745746466
"2193","RPL7P18",0.000345290871291197
"2397","DNAH6",0.000345418231879952
"896","APOBEC3F",0.000345856872799075
"2647","CCL14",0.000346521084892239
"90","FSD1L",0.000348274018666151
"431","GUCA1B",0.000348724963667475
"1655","VDAC2P5",0.000348952230409514
"2880","ADH4",0.000348966792739236
"3145","ANKRD18A",0.000349911561910026
"303","ZCRB1P1",0.000350777532732589
"2356","CLIP3",0.00035113257323683
"2494","RADX",0.00035123639106395
"2945","TBC1D2",0.00035235905496357
"1399","NAT8B",0.000353839886583781
"108","FKBP14",0.000354026565196183
"322","ZNF599",0.000354484596394424
"199","AP3D1",0.000354740042530736
"2520","EEFSEC",0.000354826051386444
"2635","RFX1",0.000358033197478638
"1620","OR2T8",0.000358166056683124
"2957","MTARC2",0.000358552951149201
"1439","FCSK",0.000359323878716319
"892","FILIP1",0.000360053112096044
"2297","FOXC1",0.000360755215150034
"839","AMER3",0.00036088704667237
"1870","FSCN1",0.000360952752025876
"1878","PTDSS2",0.000360995494379349
"2078","SLCO1B1",0.000362112507606687
"2977","VSTM2A",0.000362916450726659
"2801","KCNS1",0.000363111225679599
"1227","AC004224.1",0.000363711327330694
"3160","PCDHB2",0.000363822146878608
"3303","CAPRIN2",0.00036415742983718
"1225","MUC17",0.000364552756745899
"2178","PPARGC1A",0.0003647489332743
"1749","WNT7B",0.000366051786464361
"1677","HNRNPA3P5",0.000366944711184815
"1545","CASP12",0.000367366678395333
"2087","CCDC71",0.000367908158808772
"3285","TMEM69",0.000369001623825223
"2228","FXN",0.00036909660325629
"512","E4F1",0.000369339778185785
"2479","CCND2",0.0003701541038747
"3008","PTGES3L-AARSD1",0.000370248249406078
