"","Gene","padj"
"1522","SEC63P1",0.000326558221722392
"818","CLNK",0.000328064224659232
"1638","SAMHD1",0.000328064224659232
"10","RASA4",0.000329619160421825
"764","ENG",0.000329619160421825
"792","RILPL2",0.000329619160421825
"1393","TMEM119",0.000329619160421825
"350","HSH2D",0.000338046421806412
"237","DCN",0.00033818320611476
"294","PRKCB",0.00033818320611476
"499","C1S",0.00033818320611476
"1384","GCNT1",0.000340594120438786
"1650","NLRP6",0.000340649449172143
"581","FN3K",0.000345064458295613
"1533","HID1",0.00034644702900496
"416","TMC4",0.000347671337171144
"308","ARL4C",0.000348261539096814
"634","NAGK",0.000348261539096814
"394","CFAP298",0.000348631655439879
"459","RBL2",0.000350390518034109
"480","PTPN7",0.000350390518034109
"453","C1orf43",0.000352885184600188
"171","MMUT",0.00035327927518307
"991","NUAK1",0.00035327927518307
"1184","NNMT",0.00035327927518307
"1513","NFKBID",0.00035327927518307
"1018","FLI1",0.000355858546200633
"1501","SLC19A2",0.00036009601838735
"1252","PAM16",0.000361895853789761
"259","KCNB1",0.000364369763596436
"1311","ST8SIA4",0.000371469099204183
"1064","ZNF80",0.000374009796190097
"641","PCSK5",0.000376343392929724
"1282","HAAO",0.000376343392929724
"1312","PLEKHG6",0.000376343392929724
"116","CD28",0.000376764367143991
"871","MILR1",0.000377472680630296
"1093","SLC4A8",0.000378863041797797
"820","DAPK2",0.000379452456372686
"789","PILRA",0.000379734678364136
"221","SELPLG",0.000381378060887778
"464","FYB1",0.00038296712784262
"1549","TJP3",0.00038296712784262
"386","FSTL1",0.000384774306372715
"856","GPR65",0.000389650736529848
"1134","DUOX1",0.000389650736529848
"1740","RFX8",0.000389650736529848
"797","GMNN",0.000390981189166975
"1628","LZTS1",0.000390981189166975
"1699","MYO1G",0.000390981189166975
"479","TSPAN32",0.000392381633081682
"48","TMSB4X",0.000393317079892518
"6","ARRDC5",0.000395523691745798
"1131","CLDN12",0.000395523691745798
"238","WRNIP1",0.000400384351442875
"1482","MYC",0.000400384351442875
"299","ABCA10",0.000403751859028756
"470","OSCAR",0.000403751859028756
"518","SSTR2",0.000403751859028756
"552","DIPK2B",0.000403751859028756
"1243","CXorf38",0.000403751859028756
"1283","MRC2",0.000407440368246008
"1226","TNFRSF1A",0.000411794055315457
"624","ANTXR2",0.000412480860137698
"1452","CLIC6",0.000414275791438915
"785","ZNF763",0.000415559325282335
"354","GCAT",0.000416418400537516
"872","AL627309.6",0.000418517214420738
"1589","CCL11",0.000421592778509545
"246","ADAMTS18",0.000424835457196587
"575","SIGLEC9",0.000424835457196587
"838","MSR1",0.000424835457196587
"1115","UCP2",0.000424835457196587
"1675","HSPD1",0.000424835457196587
"1687","TCN1",0.000424942919552712
"44","FAM133CP",0.000428099687771926
"1242","NARS1",0.000428099687771926
"610","ACVRL1",0.000429335722371636
"1599","KCNC3",0.000430823700252473
"1150","KHSRP",0.000431709470451879
"397","MFAP4",0.000433715708963954
"655","ZNF385D",0.000433715708963954
"1458","RECK",0.000433715708963954
"1082","ARHGAP22",0.000438659812171555
"1137","PLIN1",0.000439742562268801
"1310","HDC",0.000443860436345773
"626","VMO1",0.000447690091116873
"3","POLR1C",0.000449531749993955
"917","KCNA1",0.000449531749993955
"1053","RGS22",0.000455001759438515
"1345","BIRC3",0.000456432261523792
"399","TMEM147",0.000456457403873139
"925","ELOC",0.000457287737461634
"1033","ITGAL",0.000457913675416758
"187","AGTR1",0.000458504805605473
"217","IGFBP6",0.000459028562066152
"1554","GDPD3",0.000461946248277033
"763","CHD2",0.000463004057006981
"1054","PRSS2",0.000463988051663968
"1217","GPR84",0.000464253211924087
"1224","CARD11",0.000466838511733979
"1460","RBM25",0.000466838511733979
"53","SH3BP1",0.000478893419798234
"936","MS4A1",0.000478893419798234
"955","DDX43P1",0.000479184078640971
"719","DPEP2",0.000481091877919374
"1186","POTEF",0.000486314476620016
"433","FAHD1",0.000487083775548263
"1633","ODF3B",0.000488694215062555
"550","ID2",0.000500359955772739
"1196","COLEC12",0.000501764307129825
"1215","CRLF2",0.000504602315281674
"1466","MRGPRF",0.000504602315281674
"1661","CNN2",0.000505493583345132
"766","AC104852.1",0.000508625056301955
"1528","LST1",0.000510412562093254
"1074","AL133268.1",0.000512127434173343
"1517","NAA20",0.000514002112384295
"628","KCTD15",0.000516325106305012
"127","RNF166",0.000516779113670991
"828","RUFY4",0.000516779113670991
"1601","NLRC5",0.000516779113670991
"157","TMEM97",0.000517240629067005
"430","CNTRL",0.0005279202070516
"750","ST14",0.0005279202070516
"1642","TMIGD2",0.0005279202070516
"159","HIKESHIP2",0.000528827750625861
"1398","MFAP3L",0.000534469522743362
"1148","CCDC88C",0.000536746933339651
"913","ADAM12",0.000541054101047506
"1326","GGH",0.000544112755228836
"1440","PAX5",0.000544112755228836
"1240","FGD1",0.000544681980683334
"638","VGF",0.000546450994566246
"1374","DHRS9",0.000546450994566246
"1012","SAMD9L",0.000548471880331213
"380","TOP1MT",0.000549045495460276
"483","LOXL1",0.000549045495460276
"1470","PTPN22",0.000553853339991768
"454","SPX",0.000557343465145415
"1170","CAPN3",0.000557343465145415
"1551","CPZ",0.000560160944276385
"496","PTPRE",0.000561318270455157
"180","SLC15A2",0.000563284920068483
"748","FOXP3",0.000563284920068483
"1231","CD6",0.000566507296466848
"548","NELFCD",0.000568136028108125
"682","COL9A1",0.000568136028108125
"190","NUTM1",0.000568453625512695
"36","RFLNA",0.000569331829309721
"779","HSPE1P18",0.000571854804295494
"1406","HNRNPA3P2",0.000571854804295494
"611","FAM168B",0.00057289386449282
"42","DAPP1",0.000574578846274075
"373","ALPK2",0.000574578846274075
"1336","GIMAP6",0.000578634949832768
"236","EEF1E1",0.000579287338441423
"1103","CHCHD3",0.000579379560012155
"1544","GPBAR1",0.000587763716189793
"358","OR7C1",0.000592606161582405
"94","CD53",0.000596394864039682
"1508","CDK2",0.000596394864039682
"106","IL18RAP",0.000600512260574961
"124","ERGIC3",0.000608675722699902
"1228","IL9R",0.000609542324984885
"773","LILRB4",0.00060965701472723
"262","MAPK4",0.000611241409280265
"1216","CD14",0.000612748016600213
"372","IL2RG",0.000615181719766631
"440","FAM124B",0.000617711886674125
"660","ITSN1",0.000617711886674125
"1189","GGTA1",0.000617711886674125
"1306","INSL3",0.000617711886674125
"889","BTBD6P1",0.000620802901430973
"421","PRICKLE4",0.000623018064355357
"1565","ARHGAP27",0.000623746654176504
"942","TMEM121B",0.000627829896966674
"823","EBF1",0.000629914590942958
"832","BCAN",0.000629914590942958
"848","CIITA",0.000629914590942958
"19","MMP23B",0.000631531792859012
"1026","SFRP4",0.000631531792859012
"1405","LMOD1",0.000634607243498478
"1199","AKR1C2",0.000636876554926984
"1736","CIDEC",0.000637402245767171
"1472","IGKV2-24",0.000637622038654521
"1680","TAL1",0.000637622038654521
"1358","HAVCR2",0.000642669632361313
"630","KIF21B",0.000643572120084906
"974","IGKV1D-13",0.000643572120084906
"1573","GABRA2",0.000643874549680525
"1366","ADH1C",0.000646927494803252
"1621","FAM20B",0.000646927494803252
"224","AC017007.2",0.00064881916555289
"531","TRAV38-2DV8",0.00064881916555289
"1550","CMKLR1",0.00064881916555289
"1295","ARRDC1",0.000656972018793496
"709","BTK",0.000661508934809659
"1238","EPSTI1",0.000662187547023302
"153","TMEM150B",0.00066873945688849
"1067","LXN",0.000668937431275483
"196","TNFSF13",0.000673211376176015
"572","RND2",0.000673211376176015
"1286","XPNPEP2",0.000673211376176015
"280","NAXE",0.00067335667709436
"659","NECAP2",0.00067335667709436
"589","CD163L1",0.000679735546623125
"406","DIO2",0.000683196670671259
"9","PTH1R",0.000683271038351317
"343","GLIS2",0.000683271038351317
"563","RPL32P13",0.000683271038351317
"506","IGHM",0.000691275645678029
"1678","GOLGA8M",0.000694067814287363
"1038","CYYR1",0.000696911562264711
"1692","CD27",0.000696911562264711
"905","TYMS",0.000697127236736537
"845","DAB2",0.000698892777364987
"885","PIK3AP1",0.000698892777364987
"952","COL3A1",0.000698892777364987
"210","CFP",0.000706943587498262
"1611","CYP4F22",0.000710331183598382
"136","NDST2",0.000712614977757985
"1481","IPO9",0.000712614977757985
"1702","GIMAP1",0.000712614977757985
"831","PHACTR2",0.000713596448005556
"1343","DENND3",0.000717400530957014
"1027","IGHE",0.000732490806759852
"209","MUC6",0.000736474337482962
"50","IGHG4",0.000736569510004139
"400","CNDP1",0.000736569510004139
"718","CNR2",0.000736569510004139
"20","THSD7A",0.000740825306360018
"541","CFH",0.000740825306360018
"829","MEI1",0.000740825306360018
"1305","CTDSPL",0.000740858243353904
"582","LDLRAD3",0.000748258639322178
"1737","POM121L9P",0.000748555871041845
"384","SLA2",0.000750238093805076
"447","TYROBP",0.000753048290192451
"912","ACYP1",0.000753048290192451
"1355","PYGM",0.000754650948217323
"1741","XIRP1",0.000755847018310119
"814","CCL19",0.000760596193939523
"39","MUC20P1",0.000761734496258383
"1031","FAM189A2",0.000772262048546822
"1289","FNBP1",0.000774172625812393
"1515","MAFB",0.000774232408487913
"73","RXFP4",0.000774416515832427
"908","CLEC2D",0.000775330028838534
"1461","PRDM7",0.000780587327490542
"968","LBH",0.000784000767980553
"701","TRAV6",0.0007860325052085
"1409","SAMD9",0.0007860325052085
"1500","WNT10B",0.0007860325052085
"700","SAA2",0.000786236880019467
"933","ELANE",0.000787344927288588
"125","CLEC3B",0.000797406797181298
"923","IGFLR1",0.000800279687037552
"146","ZC3H12D",0.000801375378827553
"980","CD79B",0.000801375378827553
"1600","CD34",0.000805554930822376
"1049","SPRYD7",0.000805919490032282
"307","EMB",0.000807286073606922
"327","UBQLN4",0.00080929976716761
"305","PFDN6",0.000810910141447266
"1713","GPR183",0.000814188993402296
"1256","CRLF3",0.000814522706175796
"1268","NLRP7",0.000816867905408895
"778","LONRF1",0.000819573077693318
"113","TMEM91",0.000827337923649686
"1099","TMEM14C",0.000832605926090758
"1354","SYTL3",0.000832605926090758
"735","MXRA8",0.000835262989962796
"1114","IL2RB",0.000839782611478442
"304","ORMDL3",0.000845417941170952
"827","LAX1",0.000847615977240236
"485","PLP1",0.000853662978663347
"1266","NCF2",0.000863924611331918
"1584","CLEC7A",0.000871202321012873
"501","WNT5B",0.000876043973726407
"1120","IPO4",0.000878090675390336
"317","FMO3",0.000885730199064051
"494","HCK",0.000894323243699463
"806","ZNF280B",0.000894323243699463
"141","EPB42",0.000894745482381708
"865","MRPS18B",0.000894745482381708
"108","SLC25A20",0.00089855989219987
"1037","KCNMB1",0.000904190835505177
"504","CFD",0.000909678072606848
"994","STMN2",0.000909678072606848
"1008","COL6A1",0.000909678072606848
"526","CLUL1",0.000910414731505708
"1359","KL",0.000912567955565521
"1370","NFAM1",0.000914720760615601
"205","COL1A1",0.000915300435687377
"1688","SLC4A10",0.000915300435687377
"815","FCGRT",0.000932965503408621
"1499","KCTD11",0.000936188219998337
"1346","PARM1",0.000937514452037444
"134","MACROD1",0.000941991015270892
"1511","HEG1",0.000945230299407062
"488","LPAR4",0.000948794805300777
"730","AKR1A1",0.000948794805300777
"781","THRSP",0.000948794805300777
"902","LINGO1",0.000948794805300777
"930","IGLV2-23",0.000948794805300777
"168","LCK",0.000950084756797165
"201","TLL1",0.000951458653480567
"1416","STX4",0.000953837579908871
"783","MARCKSL1",0.000954594669007708
"431","PLEKHA3P1",0.000955610875865687
"608","ILDR1",0.000956518997418916
"1281","TRAFD1",0.000956518997418916
"995","TTLL9",0.000958596131012262
"1211","GIMAP4",0.000958596131012262
"191","PAPPA2",0.000961188651556933
"405","PRDM8",0.000965938298223004
"600","SEMA4A",0.000966260630526288
"1525","SHMT2",0.000967843314555759
"472","GUCY2D",0.000969553251257004
"1510","BPNT1",0.000970048549912902
"512","PITX2",0.000979699151648092
"249","TRBV29-1",0.000981824145411952
"1682","TMEM154",0.000982501803237838
"424","UBE2L4",0.000990063399361002
"18","OXER1",0.00099128032195685
"497","PBK",0.000993671077784277
"651","SNRPD1",0.00100173059499241
"1520","VCAM1",0.00101038970412567
"654","SUSD2",0.00101392702069747
"475","LGALS9",0.00101872800283192
"1483","SLC25A13",0.0010244618899603
"897","SECTM1",0.00102845586265403
"344","CDK9",0.00102856441044078
"646","PDGFRB",0.00103154153099781
"566","CKAP5",0.00103956162347669
"915","ZNF436",0.0010430351470059
"212","ABI3BP",0.00104996566943817
"1339","HAX1",0.00104996566943817
"1415","VIPR2",0.00104996566943817
"633","CD84",0.00105495351806807
"989","RCN3",0.00105713858526121
"808","FER1L6",0.00106116028916847
"148","TRBV3-1",0.00106246469465491
"1007","RBM47",0.00106547404032508
"567","EMILIN2",0.00106554954933168
"425","PALLD",0.0010660383194502
"198","CD33",0.00107183036935866
"288","IGLC7",0.00107183036935866
"1535","SRPK1",0.00108160550696156
"850","PLG",0.00108491160181657
"61","SYNGR1",0.00108506696412877
"860","NRXN2",0.0010885791352344
"82","ETV6",0.001095687071244
"1707","MLXIPL",0.00110264789285974
"1435","RTN1",0.00111250773095172
"733","FFAR4",0.00111286162716898
"1296","RELT",0.00111299399421685
"12","TRAV8-2",0.00112332396072934
"1220","MSS51",0.00112776650597597
"90","CERS2",0.00113653630240851
"1194","HADHAP2",0.00113855166678037
"206","ALDOB",0.00114090423413557
"650","CENPF",0.00114090423413557
"834","ASS1P1",0.00114173836361397
"898","HNRNPA1P70",0.00114173836361397
"60","CLEC4A",0.00114219237677106
"1153","SLAMF8",0.00114219237677106
"643","GGT5",0.00114762116575137
"1723","STAP1",0.00114861992410642
"70","SIT1",0.00114933346464885
"283","AC022400.5",0.00115026650496806
"1044","GUCY1A1",0.00115533430937511
"156","RNF5",0.00115595053188102
"1204","PLXDC2",0.00115671831222693
"519","MRPL21",0.00115943591200838
"722","LUM",0.00115977308074727
"997","PERM1",0.00116036671402051
"1234","TMEM156",0.00116036671402051
"1486","SLC29A3",0.00116270349434354
"1497","LIG3",0.00117407729020306
"1000","SMIM13",0.0011967612472237
"1041","SPTBN5",0.00119767934525626
"1222","LILRA6",0.00119767934525626
"79","TMEM33",0.00119789103914709
"965","LILRA4",0.00119792070657152
"1375","MMP2",0.00119984840562813
"1674","RASSF1",0.00120034027248467
"1731","RAC2",0.00120328676715389
"557","TRIM56",0.00120629734746775
"594","ATP6V1H",0.00120629734746775
"1673","KCNE3",0.00120629734746775
"1538","PPP2R1B",0.00120972826484165
"164","COL6A2",0.0012174228205976
"342","IGKV1-5",0.00121976596102691
"786","AGAP9",0.00122334901702639
"1068","SLC7A7",0.00122334901702639
"538","NOP56",0.00122337457921408
"1304","PRKDC",0.00122418685433924
"609","AC135068.5",0.00123385812501316
"811","ADGRA3",0.00123805051834286
"477","ALG8",0.00126149867881383
"1722","GAL",0.00126375476067038
"1013","GPR15",0.00126391844890852
"747","RAB3A",0.00126887492568116
"445","KLB",0.00128745708754326
"1201","THY1",0.00129365313310101
"1265","FBLN2",0.00129611908808168
"1320","UBASH3A",0.00129611908808168
"866","SLC36A1",0.00129627165595719
"1291","PLCG2",0.00129627165595719
"522","SLC9A3",0.00130017404147742
"863","ADRA1A",0.00130225845294551
"243","LRRC25",0.0013050198931149
"1362","PRUNE1",0.00130530123871885
"43","TMEM177",0.00130722551603937
"1330","RRAD",0.00130767100398792
"178","STAC3",0.00130831220841021
"104","B4GALT1",0.00132749736356418
"1703","IFITM3P6",0.00133943101107386
"462","COL14A1",0.00134119639503037
"1439","TOMM20P2",0.00134119639503037
"1690","SLC12A3",0.00134571033735379
"1135","AFG3L2",0.00134583946695843
"184","PTGER4",0.00135870634398605
"1045","BCAS1",0.00135870634398605
"1087","TMEM145",0.00136302943518571
"635","VSIG4",0.00136701809647872
"717","EMBP1",0.00136726662288356
"88","GAS6",0.00136737495402411
"758","APOA1",0.00136737495402411
"1139","IL7R",0.00136854620355545
"631","MXI1",0.0013715845780807
"1020","CD86",0.00137299108672946
"1144","ITGAX",0.00137299108672946
"1721","GSC",0.00137299108672946
"30","FZD4",0.00138201427109479
"614","CGAS",0.00138269947377486
"561","ITSN2",0.0013856771985379
"256","KLHL38",0.00138931978198294
"260","EPAS1",0.00139286822558536
"1431","NONO",0.00139286822558536
"465","SSRP1",0.00139697740769951
"413","SAA1",0.00140179727378914
"949","TNNT3",0.00140179727378914
"796","RNF213",0.00141008177938537
"697","GPR161",0.00141283606445487
"351","WDR12",0.00141734856812248
"502","CCNB1IP1",0.00144727486083626
"1734","GBP3",0.00145126711398343
"1338","NID2",0.00145358324985373
"200","HMGB1P11",0.00145963632837284
"247","GPX3",0.00145963632837284
"1425","TRUB1",0.00145963632837284
"1446","HECA",0.00145963632837284
"1493","MAN1C1",0.00145963632837284
"1598","IL23R",0.00145963632837284
"1253","CR1L",0.00146160474350526
"888","SH3BP2",0.0014645717770326
"1006","PKDCC",0.0014645717770326
"23","IL6",0.00146918956126633
"1210","FIBIN",0.00147760067308129
"1122","MCUR1",0.00148880461072704
"151","C1QBP",0.00148993132325042
"1620","AGPAT4",0.00149935864659142
"331","FAM214BP1",0.00150596846699411
"1568","TRBC2",0.0015100969757152
"324","PHB",0.00151629936383764
"1284","REM1",0.00151982849697968
"979","SLC7A5",0.00152301882159987
"167","NMRK1",0.00152478576627899
"1422","H2BP1",0.001528724507426
"931","FILIP1L",0.00153001137982595
"740","TRAV30",0.00153357634022313
"1127","LPAR5",0.00153357634022313
"1250","SLC7A6",0.00153357634022313
"1344","NGDN",0.00153357634022313
"100","COL1A2",0.00154443821544854
"1300","GLIS3",0.00154451186877229
"661","MEDAG",0.00155184148046154
"1509","PLEKHM1",0.00155184148046154
"122","MRPS23",0.00155875220205067
"1259","LOX",0.00155875220205067
"1309","TRPC6",0.00155875220205067
"1361","TNK2",0.00155959921043296
"973","NUDT15",0.00156033202441381
"836","ACCSL",0.00156271075209064
"1233","GTF2IRD1",0.00156271075209064
"691","IGLV2-14",0.0015658345345199
"188","ADGRV1",0.00157063446718705
"1255","P2RX5",0.00157063446718705
"1188","MAST1",0.00158413368373871
"804","SLA",0.0015891876402757
"128","FLVCR2",0.00159048792938564
"666","FRG2DP",0.00159425519523418
"683","GPR68",0.00159840015700796
"111","ANKRD65",0.0016088637534405
"807","TGFB3",0.0016088637534405
"1021","RPSAP19",0.0016088637534405
"1428","IGSF21",0.00161008789401089
"560","LAPTM5",0.00161063048899832
"1606","FH",0.00161576613573053
"976","EVI2A",0.00161969775353493
"1465","METRN",0.00162407266430415
"414","MN1",0.00162606406849026
"1335","RBP4",0.00162606406849026
"1677","SLC38A5",0.00162877645381804
"1332","VNN3",0.00165632862568087
"1072","BCL6",0.00166256911035569
"975","AP000295.1",0.00166589337315784
"1271","FCRL2",0.00167271720133014
"852","TMED10",0.00168189881112919
"451","GPR174",0.00168238715505995
"215","SHC2",0.00169178523658139
"278","TRIM59",0.00170366232658841
"799","CEACAM21",0.00170366232658841
"1102","INPP5F",0.00170581331375665
"1541","PYGB",0.00170941150275853
"971","GABRE",0.00171456112110566
"1739","PTGER2",0.00172063527497718
"1712","CCL22",0.0017220605877783
"193","IGKV6D-21",0.00172442738293448
"890","TPX2",0.0017257300933313
"1421","RHOH",0.00173378235157228
"1351","SPIRE2",0.0017406459652104
"1581","ADSL",0.00175617146524248
"993","ABI3",0.00177251861733148
"126","TMEM132C",0.00177545599221504
"1219","MGAT5B",0.00178501619450596
"602","ICAM3",0.00179550628377548
"1506","TMEM106C",0.00180222333141399
"1149","PFKM",0.00181556885173759
"218","ARHGAP44",0.00182768714183797
"713","SNAI3",0.00182768714183797
"739","LFNG",0.00182768714183797
"1410","FAM131B",0.00182768714183797
"86","SFMBT2",0.00183144167674382
