"","Gene","padj"
"648","MYH7",0.000361684239439679
"970","PRELP",0.000366510947478648
"396","MGAM2",0.000368506083101121
"281","PTPRK",0.000369213211962742
"825","BMP2",0.000369213211962742
"594","CFHR1",0.000372666220228814
"733","HLA-DQA1",0.000372666220228814
"657","LGSN",0.000373424779214381
"1150","KIAA0232",0.000374483048106288
"996","PDILT",0.000375271796204548
"838","MNAT1",0.000377264539548212
"160","KRT86",0.000385620305106164
"328","BEND7",0.000390233925278907
"703","PRR4",0.000400667209568195
"198","CLTC",0.000400684930183562
"661","AZIN2",0.000400684930183562
"820","MBNL3",0.000401479372313196
"1383","SLC25A28",0.000402703747537805
"745","GASK1A",0.000414331187181956
"1020","ALDH8A1",0.000414331187181956
"192","ARHGEF11",0.000415969515542395
"1430","CAPRIN2",0.00041849195620763
"709","AC009237.3",0.000427231994390386
"1117","VXN",0.000427231994390386
"1423","COL2A1",0.000427231994390386
"24","HSPB2",0.000435271340676626
"229","GDF10",0.000435271340676626
"533","CILP2",0.000435271340676626
"222","PFDN5",0.000437087025204001
"38","MUC20P1",0.000440489389867664
"239","EPB41",0.000440588525945108
"265","KCNH7",0.000440588525945108
"98","ANKRD19P",0.000440598490341344
"523","APOOL",0.000442058553327307
"589","HRAS",0.000447827966306695
"78","PLGLB2",0.000448800822081159
"1344","CXCL11",0.000456217800233245
"1282","NRG4",0.000459762322942095
"287","SYCE1L",0.000460001722808111
"556","FHL3",0.000464028166978151
"402","FAM135B",0.000465927591260694
"395","GM2A",0.000471240610397213
"113","SARNP",0.000472384102339624
"270","MAOA",0.000472384102339624
"1259","MAGEA9B",0.00047639721062764
"702","GALNT4",0.000487971386522267
"1422","RNASEK",0.000490673458983655
"266","CLEC2B",0.000492481439149997
"1439","MUC5AC",0.000495551444704309
"854","ADAMTS6",0.000496968514746665
"66","MFAP5",0.000503668499725371
"862","TDRD9",0.000504324881578234
"1415","SLC10A2",0.000510507596815272
"448","KRT80",0.000513198670740459
"690","KRT6B",0.000513198670740459
"793","PAPPA",0.000513198670740459
"1001","CLEC12B",0.000513198670740459
"1146","SLC27A5",0.000513198670740459
"1151","PIFO",0.000513198670740459
"1245","HLA-DMB",0.000513198670740459
"1247","SLC38A11",0.000513198670740459
"1417","CA8",0.000513198670740459
"133","ANGPTL5",0.000513494452145456
"122","C1orf54",0.000515334593751252
"234","C1orf162",0.000515334593751252
"693","MED14",0.000515334593751252
"1169","MAP3K6",0.000515334593751252
"1068","TNS4",0.000515934181508159
"1143","SGSM1",0.000518046713964697
"311","NDUFA11",0.000519850407513151
"308","CDO1",0.000520045083370277
"154","UNC79",0.000524907488063632
"625","DNAH7",0.000524907488063632
"1116","EFHC2",0.00052521518446659
"1365","ZNF551",0.000534162155027102
"75","ARHGAP5",0.000536813920187669
"667","IFITM3",0.000536813920187669
"306","AC008026.1",0.000538705361268147
"1067","OTOA",0.000538705361268147
"312","CORO2A",0.00054809871995767
"453","RNF103",0.00054809871995767
"1051","LONRF3",0.00054809871995767
"797","CRYGN",0.000561949036478055
"1128","CARD19",0.000574137203623582
"11","CPXM2",0.000575299718751793
"145","CBFB",0.000578356745293548
"1402","S100A11",0.000589991133840254
"473","PPP1R13L",0.000590073853258915
"497","MAGEA2B",0.000590073853258915
"748","MSI2",0.000590073853258915
"894","DLG1",0.000590073853258915
"1393","PCDHA10",0.000598787433229595
"73","NCOA2",0.000602611940748424
"485","HLA-DPA1",0.000602611940748424
"116","TRPM6",0.000604501194499593
"785","MZT2B",0.000604501194499593
"1189","DMXL1",0.000604501194499593
"1054","GDPD1",0.000605944219007983
"216","HLA-DPB2",0.000607658052207451
"622","DMKN",0.000607658052207451
"719","SST",0.000609305845439372
"1178","TMA7",0.000616594900164732
"336","FGB",0.000618821791186463
"421","HTRA4",0.0006192857547553
"91","MDFI",0.000651008335812264
"951","SYTL2",0.000651008335812264
"1264","NLK",0.000651008335812264
"100","FCGBP",0.000662265981916876
"282","SFN",0.000662295917574639
"157","LAMC2",0.000662363754899164
"188","BIRC6",0.000662363754899164
"419","RHOU",0.000662363754899164
"1286","LGALS9C",0.000662363754899164
"1322","LNX2",0.000662363754899164
"1410","SORBS3",0.000662363754899164
"848","GPNMB",0.000663897945301744
"264","ACP5",0.000666138077740572
"685","TGFB3",0.000666138077740572
"1101","LY96",0.000666138077740572
"414","RPL28",0.000666717794624008
"967","ITLN2",0.000666717794624008
"1152","RASSF4",0.000669684098248312
"1306","RNH1",0.000669684098248312
"341","DUSP9",0.00067018602652205
"48","LARGE1",0.000671480589398493
"905","MBTD1",0.000671480589398493
"1186","ERGIC1",0.000672799686948724
"743","CALHM6",0.00069065540484158
"1325","ATP4B",0.000691037337578328
"1329","ACOX1",0.000691037337578328
"1314","NBR1",0.000704809677292948
"750","RRAS",0.0007062146852203
"93","FRMD1",0.000706884066799683
"539","SIX4",0.000706884066799683
"907","STXBP5L",0.000711924588973953
"613","ADH7",0.000712398041550557
"69","OPA1",0.00071403994489983
"1252","SORCS1",0.000715285230965953
"488","KLHL32",0.000722508282099008
"908","PCDHA4",0.000722508282099008
"499","SLC22A23",0.00072446613716905
"478","ANKRD36C",0.000731598789378419
"637","PRDM16",0.000731869991810349
"378","PLA2G5",0.000732759460336171
"942","TTC22",0.000732869661527843
"1016","PTMAP5",0.000732883457168636
"1033","TNFSF12",0.000737266197933211
"1100","SCML2",0.000737266197933211
"17","SOGA1",0.00074837132710114
"300","GABRA1",0.000751162857734027
"606","NOL4L",0.000751162857734027
"1000","CACNG6",0.000751162857734027
"220","ME1",0.000754711937587177
"1102","SULT1B1",0.000757624388730513
"992","HUWE1",0.000762144602259026
"966","ARRB1",0.000764693999981535
"834","GNGT2",0.000766560683304386
"425","SPAG7",0.000768923669577873
"1269","ISM1",0.00077007789814752
"781","PRR14L",0.000778636845818189
"415","RMND5A",0.00079210164460383
"681","TIMP1",0.00079210164460383
"249","B3GAT3",0.000794917086681998
"1335","SOSTDC1",0.000794980058352707
"568","SLC2A12",0.000811126088424913
"383","CLEC9A",0.000812384855552286
"664","WFDC2",0.000840343126182513
"986","PROM2",0.000845730215813392
"294","HCST",0.000853143756918104
"888","SBSPON",0.000853143756918104
"1027","FOSL2",0.000873822447040948
"1428","SDK1",0.000882208595641566
"32","ACSS2",0.000884359819912047
"1387","AIM2",0.000884359819912047
"631","GOLGB1",0.000892342152346923
"173","PRSS27",0.000907952171793885
"279","IFT172",0.000913942575100795
"906","AC068580.4",0.000913942575100795
"1192","SCEL",0.000913942575100795
"1195","PDLIM7",0.000913942575100795
"54","CASP4LP",0.000915857334037315
"780","UBD",0.000915857334037315
"1062","TMEM109",0.000915857334037315
"334","VAT1",0.000923832613042675
"407","SPATA6",0.000926637258696406
"1053","KIF16B",0.000926637258696406
"1119","LY86",0.00093164280669043
"356","MIA3",0.000932701069635999
"1285","MCTP2",0.000939950732813799
"601","AMER1",0.000941434213358875
"947","NOSIP",0.000942760403527385
"305","SELENOW",0.000946830965103836
"139","MMUT",0.000949537073821295
"593","PSMB6",0.000949537073821295
"607","TOGARAM2",0.000953591534680734
"146","IGFBP7",0.000973792123287785
"582","SLC25A47",0.000976469233450816
"948","PLA2G2A",0.000983761327528944
"1107","ITGAE",0.000987580904241681
"639","MTNR1A",0.000993321493507956
"670","PANK3",0.000993968985262564
"1034","NINJ2",0.00100207432445769
"1274","ETV3",0.00100648674032894
"1330","MLC1",0.00100648674032894
"53","DEPTOR",0.00101480131525826
"724","GUCA2A",0.00101480131525826
"739","RALGAPB",0.00101480131525826
"235","SLC39A5",0.00102937988300164
"140","TCP10L3",0.00103083117444439
"1180","DNAJC5B",0.00103083117444439
"1261","CEL",0.00103083117444439
"340","PHF8",0.00103170067983927
"34","CTAG2",0.00104120165111945
"790","IGFLR1",0.00104120165111945
"581","TM9SF2",0.00105979738069058
"416","CAPN5",0.00106784739811486
"1130","MSI1",0.00107503283298961
"658","UNC13C",0.00107513519377226
"1223","SOWAHA",0.00107513519377226
"376","SBF2",0.00107594899603313
"955","PIGM",0.00108658129341001
"238","ANGPTL1",0.00108682258120419
"872","BOC",0.00108720685417583
"1233","MTM1",0.00109615983082304
"813","SARM1",0.00111111289823207
"1337","TNFSF4",0.00111328470011944
"99","RUNDC3A",0.00111462299695021
"584","DDB2",0.00112022177405564
"1288","DUOX2",0.00112157041855991
"518","NUTF2",0.00112952380167503
"365","NUMBL",0.00113067638951822
"501","RARG",0.00113067638951822
"701","RUNDC1",0.00113067638951822
"1097","SYT7",0.00113067638951822
"924","HCFC1R1",0.00113648665238073
"926","DMRT3",0.00114268867749782
"61","CHRM3",0.00114756006335473
"296","ATRN",0.00114981795657771
"413","ABCB4",0.00114981795657771
"1079","GCNT4",0.00115034126125728
"1112","ZNF711",0.00115034126125728
"563","ATP2A3",0.00116018739025927
"817","CA2",0.00116018739025927
"1049","ANO7",0.00116580415894549
"656","CGN",0.00117383267629637
"433","APLP1",0.0011748493543798
"1298","SH3BGRL2",0.00117914644610062
"394","CCDC144B",0.00118486183724213
"869","FAM43B",0.00118910539017579
"892","CBLIF",0.00118910539017579
"558","XKR4",0.00119824078336225
"828","ABCC6P2",0.00119824078336225
"1307","CRTAM",0.00119824078336225
"928","KERA",0.0012033444206324
"156","ATOX1",0.00120417548511682
"1302","KLHL41",0.00120497451868589
"232","PI16",0.0012174151025951
"195","FBLN7",0.00122317550040599
"565","NECAP2",0.00122317550040599
"81","APOH",0.00123203725651678
"1127","PTRH1",0.00123649564558842
"213","RPL12P16",0.00124106398032729
"660","KCNJ13",0.00124252848162991
"210","MTMR8",0.0012442885261699
"1324","APOC1",0.00125847246729023
"315","SLC35F3",0.00126606847110385
"381","IGHA2",0.00126773452694838
"809","CERK",0.00127141960677048
"387","AMER3",0.00128285219068621
"1360","SLC28A2",0.00128328913682911
"911","KCNK16",0.00128719269150955
"960","SLC5A7",0.00129282981905804
"7","AQP4",0.00129794036963029
"426","CMTM3",0.00129794036963029
"1403","LPL",0.00130305380351952
"21","UGT1A8",0.00132501477553037
"372","NR2C2",0.00132501477553037
"536","VPS13D",0.00133145231028882
"632","C1orf210",0.00133145231028882
"1019","FARP2",0.00133145231028882
"875","VWA7",0.00133712879330971
"668","ZNF365",0.0013388289412627
"197","RGS7",0.00134240791400713
"930","SSBP3",0.00135114612680708
"1242","VANGL2",0.00136477533618707
"1319","KIDINS220",0.00136477533618707
"839","MIER2",0.00137094995121708
"569","PAXX",0.0013781442382001
"370","DUSP10",0.00138132071795518
"286","XIAP",0.00138394854867254
"1369","MFSD12",0.00138394854867254
"253","LTN1",0.0013957943732858
"559","KRT81",0.00141783353872651
"692","RERG",0.00143246452834963
"347","ALG11",0.00143512446350477
"537","INSM1",0.00143512446350477
"889","DDIT4L",0.00143512446350477
"1084","SPACA9",0.00143512446350477
"1395","DENND11",0.00143512446350477
"97","PCGF1",0.00145005411756785
"792","RANBP2",0.00145005411756785
"1380","CNN2",0.00145005411756785
"786","BCL7C",0.00145246004508372
"479","MPP6",0.00145869625827996
"831","CA1",0.00146329699631492
"1070","SLC16A9",0.00146510271797586
"227","MCRIP1",0.00147066798534859
"277","PPM1M",0.00147066798534859
"807","UBE2F",0.00147420013686772
"600","ABCD3",0.00147645549839452
"283","TMPRSS5",0.00148050200265919
"130","LRFN2",0.00148181346009618
"364","RPL38",0.0014935251286986
"769","CDC26",0.00149962384631437
"23","OAZ1",0.00150043576060565
"56","XKR7",0.00150062996837872
"184","CCL26",0.00150161459365283
"272","IGLC7",0.00150539800937478
"591","TRMT1L",0.00150539800937478
"359","PRSS12",0.00151310757738151
"4","NUDT4",0.00151489119619737
"1048","HPGD",0.00152657800288918
"1038","ASXL3",0.00152796604345204
"1272","PDLIM3",0.00152796604345204
"770","SLC3A1",0.00153269314988301
"1354","MTUS1",0.00153269314988301
"1416","FAM131C",0.00153269314988301
"753","HPF1",0.00154007267996894
"103","SYT2",0.00154055904368413
"1352","BMP7",0.00154055904368413
"219","FCGR3A",0.00154612027097167
"577","FLVCR1",0.00154612027097167
"168","CD33",0.00154623815904102
"379","CTNND1",0.00154753421036288
"604","EP300",0.00155316269226335
"292","CTXN1",0.00156105344271985
"1139","CASZ1",0.0015614957216888
"1003","SALL4",0.0015714844439033
"1396","MYOZ1",0.0015714844439033
"121","CSRNP2",0.00157698541408196
"608","MED13",0.00158235963100352
"1370","NKX6-2",0.00159190977417021
"758","HIPK1",0.00159376357001313
"1071","ARHGEF34P",0.0016012309990149
"441","SOX15",0.001610262528909
"573","MRAP",0.0016174267191685
"646","SRPX",0.00162359785131733
"1032","YES1",0.00163297117271941
"436","FIS1",0.00163389870188299
"1342","KMT5B",0.00164398932404899
"574","SNX13",0.00166218794334154
"1341","LRRC31",0.00166934077638881
"830","AL162231.1",0.00167731252532261
"802","DGKD",0.00167925809943675
"144","GPR87",0.00168887439665219
"695","TMEM131",0.00168887439665219
"304","MPP7",0.00169003845717472
"455","NPM1P39",0.00169003845717472
"505","UBE2I",0.00169003845717472
"548","FNBP1L",0.00169003845717472
"553","NAPEPLD",0.00169003845717472
"1042","HNF4G",0.00169003845717472
"1279","IL18BP",0.00169003845717472
"36","SMCO2",0.00169508491874428
"1432","THOP1",0.00169508491874428
"1136","MGAT3",0.00170316654657548
"276","KCNJ16",0.00171827694737391
"546","MGA",0.00172017557053045
"944","FCGR1A",0.00172017557053045
"677","MS4A6A",0.00172171293030089
"1108","WNT9B",0.00172171293030089
"323","GSTO1",0.00172706847381741
"344","CAPNS1",0.00172706847381741
"746","IGFN1",0.0017305044726502
"566","COPS8",0.00173186792618851
"554","MS4A15",0.00173463276141923
"1287","PPARGC1B",0.00173758669984673
"1066","CTSC",0.0017660505770447
"615","NLGN4X",0.00177098087869572
"684","ZMYND19",0.00177098087869572
"629","SPOUT1",0.00177695522491907
"151","AP2S1",0.00178114348021081
"293","BHLHE22",0.00178678247155864
"735","COL8A2",0.00179520715845521
"165","NFKBIZ",0.00180318572210431
"1218","PLSCR3",0.00180916626251771
"291","RCN1",0.0018102494941899
"309","BARX2",0.00181731524314445
"18","CLEC1B",0.00185073931472862
"63","ZNF813",0.00185073931472862
"514","MUC3A",0.00185073931472862
"858","GPX4",0.00185073931472862
"1055","ALPI",0.00185073931472862
"1004","UBAC1",0.00185421591641832
"1090","CSAG1",0.00186743905578913
"10","IHH",0.00187666318088446
"67","RPL24",0.00187666318088446
"352","ZNF428",0.00187666318088446
"150","SERPINF1",0.00187824470389596
"161","AGTR1",0.00187824470389596
"771","KCTD3",0.00187824470389596
"1044","LTA4H",0.00187824470389596
"755","SEC24A",0.00188827921950162
"706","EMP3",0.00189970501385503
"567","MEDAG",0.00191701697566105
"74","NDUFA3",0.001919606235445
"44","PHKB",0.00192093446118829
"1105","AKAP9",0.00192220203997459
"95","ALB",0.00193131684734824
"540","ENO3",0.00193131684734824
"1009","PPP1R27",0.00193131684734824
"1171","MAP9",0.00193131684734824
"619","MYL12BP1",0.00193266472726762
"1110","TK2",0.00194125001502946
"680","MED27",0.00195194987081828
"586","COL9A1",0.00195852681949193
"655","ANPEP",0.00196209609442674
"1014","MSS51",0.0019645015648312
"1165","HLA-B",0.0019645015648312
"1270","APPL2",0.00196599982754409
"564","DUT",0.00196675066600565
"595","SEC11A",0.00196675066600565
"954","TBCB",0.00197813936164888
"1281","SLC44A4",0.00199472452392311
"795","B4GALNT4",0.00199638090889604
"596","NBEAP2",0.00199778683043597
"3","ARHGAP42",0.00200550199993598
"686","RPL23AP1",0.00200685623073926
"1375","SLC35D1",0.00201027502787253
"570","AKAP13",0.00201239658358604
"1246","ASRGL1",0.00201239658358604
"1384","ALX4",0.00201239658358604
"167","AKAP11",0.00202338246582529
"240","SCN2B",0.00202338246582529
"884","CXCL10",0.00202338246582529
"1414","CA10",0.00202338246582529
"1328","HYAL2",0.00202356591360509
"409","ISX",0.00204081568668086
"890","PPARA",0.00204081568668086
"209","SLC45A4",0.00204331741697602
"177","SLC4A4",0.0020438781642784
"740","CDK5",0.0020438781642784
"1409","OMG",0.0020438781642784
"2","HS6ST2",0.00204795534215134
"126","AMBP",0.00205020279791797
"459","OPHN1",0.00205020279791797
"592","ATF5",0.00205020279791797
"732","RPL18",0.00205020279791797
"870","GP2",0.00205020279791797
"1442","SLC51B",0.00205020279791797
"919","PRKCA",0.0020541096500682
"1163","GCNT1",0.0020541096500682
"628","CRP",0.00205793312468786
"852","RBM47",0.00205793312468786
"1266","SLC38A6",0.00205793312468786
"1129","HLA-DRA",0.00207169211185857
"627","UBE2L6",0.00209623897403543
"72","GZMH",0.00211236147886964
"70","RASSF6",0.0021234327988945
"665","POTEE",0.00212368186350069
"808","ATP13A4",0.00212368186350069
"923","LMCD1",0.00214901861202755
"248","ACADM",0.00215005663726307
"981","NEDD8",0.00215005663726307
"1207","DEFA6",0.00215005663726307
"1235","LENG1",0.00216568028775475
"461","GUK1",0.00218126229258471
"223","ENTPD7",0.00219003307002517
"912","ABCB6",0.0021921902790593
"520","AGAP1",0.00220654897942452
"503","CPA2",0.00222025774353376
"538","DOP1A",0.00222089795200761
"717","BTBD3",0.00223112791994653
"931","BAX",0.00224342624765984
"1253","WNT10B",0.00224488520489613
"181","CRIP1",0.00225617638716278
"1063","LGALS1",0.00225617638716278
"840","POLR2I",0.00227191315367647
"148","STAC3",0.00229211030111141
"879","OSBP",0.00230452190056259
"403","CRHBP",0.00231135879774203
"318","SIGLEC16",0.00233195255579791
"1265","ERO1B",0.00233813121571452
"1126","HAVCR2",0.00234025288812559
"123","CPT1A",0.00234970579036738
"171","FPGS",0.00234970579036738
"542","CRYBG3",0.00234970579036738
"880","BCAS1",0.00234970579036738
"941","MTMR3",0.00234970579036738
"1083","ANKRD35",0.00234970579036738
"1239","PLCE1",0.00234970579036738
"1443","PDLIM2",0.00234970579036738
"715","UBXN1",0.00235366534630013
"1045","GGT7",0.00235366534630013
"819","GOLIM4",0.00235375354407905
"1052","FBLN2",0.00235571887847897
"737","DPH7",0.00236441955444084
"447","UBL3",0.00236461324582927
"506","ZDHHC9",0.00237093758556456
"1206","SLC9A8",0.00237559120418438
"1271","COL28A1",0.00238731122401692
"105","RNF166",0.00239005501517304
"513","MARCHF6",0.0024072426600097
"382","TMEM147",0.002407464246503
"611","SLC7A4",0.00241540232494903
"1290","SH3YL1",0.00241540232494903
"104","SUCLG1",0.00242966614276011
"158","PAG1",0.00242966614276011
"524","RHPN2",0.00242966614276011
"725","PDCD4",0.00242966614276011
"531","FAM3B",0.00244504779184064
"1098","NAP1L1",0.00244504779184064
"1138","DOP1B",0.00244504779184064
"1376","PLEKHM3",0.00245433005230014
"332","HLA-DQB1",0.00248988470730043
"644","PTPA",0.00249789140163843
"1037","SDK2",0.00250996706240044
"1167","PLPPR1",0.00251244347717814
"430","CAPN9",0.00251306784553627
"842","MRPS6",0.00251306784553627
"42","FUT6",0.00251630036690553
"245","PCSK2",0.00251630036690553
"1339","ADAMTS16",0.00251630036690553
"899","C2orf72",0.00251961876557219
"1041","DICER1",0.00251961876557219
"224","NCKAP5",0.00252773069574408
"259","HERC1",0.00253573367393744
"863","EGR4",0.00253573367393744
"40","RNF128",0.00254103474136482
"321","ZNF148",0.00254500137800723
"1035","RPA2",0.00255370859477867
"112","STING1",0.00256066563385971
"357","PXMP4",0.00256066563385971
"521","RPL41",0.00256066563385971
"1378","AC139769.1",0.00256066563385971
"800","SULT1C3",0.00259725421711274
"1205","IFT22",0.00260442223959071
"617","ELF4",0.00260962382896968
"1429","NFE2L2",0.0026145248652472
"673","TAGLN",0.00265883321851577
"1154","RPS19",0.00265883321851577
"1336","IFITM1",0.0026632502215941
"976","OSBPL2",0.00266460459058143
"1262","COL4A5",0.00266669298025803
"760","SMIM4",0.00267446572083879
"456","SLC29A4",0.00269541145761423
"1196","MTAP",0.00269541145761423
"1327","IDE",0.00269541145761423
"678","KIT",0.00274640953261674
"756","S1PR2",0.00275085005705816
"1012","SPINK4",0.00275085005705816
"803","BEX5",0.00275699661419295
"187","GOLGA4",0.00275895545070124
"547","ERH",0.00275895545070124
"1199","MORC4",0.00276233296879474
"534","VMO1",0.00276922400936853
"876","PIK3R4",0.00277140486882008
"974","MAVS",0.00277389610677634
"301","AKTIP",0.00277566385758982
"562","PPP6R3",0.00277978570011406
"1398","ZNF41",0.00277978570011406
"647","SHPRH",0.00281630071613737
"153","ARHGEF12",0.00282965846550215
"199","PCDHGB1",0.00282965846550215
"801","RPS11",0.00282965846550215
"273","CPT2",0.00283058831876969
"445","PACRG",0.00283058831876969
"887","PHACTR3",0.00283058831876969
"385","MYO10",0.00283396853257891
"1031","VWA2",0.00283396853257891
"1317","TOM1L1",0.00283396853257891
"65","PARVG",0.00284100840265499
"271","SLC22A15",0.00284367797618899
"491","ROS1",0.00284925007217486
"535","IDO1",0.00285813707159416
"170","PLA2G4F",0.00286048371040883
"1018","UNC13A",0.00288556573477565
"940","PLD3",0.00289367260690994
"950","THAP3",0.00289367260690994
"373","NIPBL",0.00289631208723953
"988","ELOVL6",0.00289631208723953
"1238","NINL",0.00289631208723953
"351","PPM1E",0.00290816401063929
"452","TMEM107",0.00290816401063929
"552","FRG1BP",0.00290816401063929
"1202","MYH13",0.00290889657967289
"683","DIAPH2",0.00290977682026805
"718","AIFM1",0.00294088216288058
"1088","GBP4",0.00294088216288058
"915","FLRT2",0.00296178648202165
"1366","LTC4S",0.00296178648202165
"1064","ETNK1",0.0029676556877625
"194","TMPRSS2",0.0029687179931009
"1260","TIPARP",0.0029687179931009
"1275","SLC6A19",0.0029742729985827
"1248","LIG3",0.00298204102297415
"823","ATG2B",0.00299322386013296
"377","RRAGA",0.00302462270353251
"881","TSHZ2",0.00302462270353251
"1094","ESRRG",0.00302462270353251
"172","EIF2AK1",0.00302475344062062
"929","ITGB1BP1",0.00302475344062062
"1026","MAPK6",0.00302475344062062
"1236","REL",0.00302475344062062
"609","SYT4",0.00303526600351197
"585","TCP10L2",0.00304058908617058
"322","RAPGEFL1",0.00304899399959604
"1184","GDPD2",0.00304899399959604
"274","IPP",0.0031061821033664
"1095","PUM2",0.00311764474255109
"59","CEMIP2",0.00311772061689945
"254","MZT2A",0.00311772061689945
"571","IQGAP2",0.00311772061689945
"768","SUCLG2",0.00311772061689945
"922","USF3",0.00312077817252494
"826","THBS3",0.00312248627857415
"866","GPD1L",0.00312248627857415
"1087","FAM177B",0.00312526485285782
"933","SMIM29",0.00314211052858513
"206","RPS5",0.00314811500216764
"420","CRACR2A",0.00314811500216764
"897","SVBP",0.00314811500216764
"1255","C8orf58",0.00314811500216764
"1346","NOX4",0.00314811500216764
"1400","DNAJC3",0.00314811500216764
"335","SNPH",0.00315874483980652
"1424","HEATR5A",0.00316246211177491
"704","BPTF",0.00317357668327428
