"","Gene","padj"
"2174","NCR3",0.000112437530498472
"478","SLC25A52",0.000112767964537983
"1804","MCUB",0.000112998549944122
"177","NHLRC3",0.000113145405641155
"1079","OR2M2",0.000113407282223177
"2515","PXT1",0.00011340915880514
"1243","KRT18P18",0.000113575825841676
"2127","AC011511.4",0.000113946717139724
"1233","CCDC196",0.000114270879804506
"1703","KCNJ8",0.000114401201263051
"1749","EIF4EBP1",0.000114913738335951
"134","TRAV9-2",0.000115012052019675
"1081","BZW1P2",0.000115311396326695
"146","SCLY",0.000115407137319462
"870","NGRN",0.000115458574442697
"1607","NMT2",0.000115757546747321
"1981","CHRNB3",0.000115799211110994
"518","LCE2C",0.000116570548814385
"982","RPL14",0.000116852226839132
"164","ALPL",0.000117304372654407
"508","FAM155B",0.00011734323277345
"895","PDE4DIPP4",0.000117398386980347
"2183","ZCWPW1",0.000118024818090417
"602","C16orf96",0.000118261321431226
"234","MDFIC",0.000118420675577498
"1556","ZFAND3",0.000118575096703261
"323","CDKL1",0.000118988608099559
"2111","CCDC89",0.000119000876456839
"916","PDCD1",0.00011904733697087
"1927","SSB",0.000119187281379168
"1789","APBB1IP",0.00011982846961407
"1736","ABCC4",0.000120838193639067
"648","FCHSD2",0.000121198968441044
"699","HOXB9",0.000121896613594258
"208","AL355994.2",0.000122032187800548
"302","AC011447.1",0.000122179664311373
"397","TH",0.000122299301061559
"1285","NASP",0.000122593278033235
"2236","C17orf97",0.000122639919548925
"2014","GCSAM",0.000122904775822456
"1039","LCE2D",0.000123075523426825
"1342","BCL2L12",0.0001235831885023
"2141","SPN",0.00012370097554023
"615","ARHGEF35",0.000123933412239846
"419","GAPT",0.000124127158887538
"1083","GCOM1",0.000124148078576829
"41","H3P47",0.000124414766780601
"1426","GAPDHP58",0.000124544215947285
"939","DDX3X",0.000124644636352869
"75","TRO",0.000125226932218077
"1350","NR5A1",0.000125984869599511
"1955","ANKRD63",0.000126161390903185
"118","SIX3",0.000126530325203527
"1179","TMEM268",0.000127039320790676
"1177","APCDD1",0.000127143659185999
"1964","DDX43",0.00012714721861533
"461","SERAC1",0.000127360634218063
"429","NDUFA12",0.000127432304519567
"1316","IDH3A",0.000127464564419478
"494","RNF207",0.000128775676635021
"1846","RBP3",0.000128807718217636
"296","VWCE",0.000128865152947714
"440","RPS14P8",0.000128977719213241
"991","ITSN1",0.000129389268413686
"1603","CITED2",0.000129740828685341
"1398","RHBDF2",0.000129975964557104
"905","CD101",0.000130263995087389
"444","LAMP3",0.00013043111024356
"310","NTN5",0.000130613189531225
"611","TNNI3",0.00013066445514846
"1340","TSSC2",0.000130744793630228
"1139","RPL27A",0.000130902324306703
"590","MAU2",0.000130926779364879
"1826","CTAGE10P",0.000130996109234785
"1577","CTSK",0.000131404517170272
"1653","IGKV1D-42",0.000131614347237228
"501","FDXACB1",0.000131918100068132
"1646","RPS3P2",0.000132001817273211
"332","LILRP2",0.000132229929958248
"863","B3GNT2",0.000133499566551354
"603","FSTL1",0.000133626819577949
"2479","TMCO5A",0.000133919142481755
"42","NEMP1",0.000134047417563356
"1318","FAM210CP",0.000134097463827552
"519","KIF15",0.00013421181549486
"1669","RCAN1",0.000134214366260808
"2514","H2BW3P",0.000134575297117277
"708","RNF225",0.000134983434374169
"879","ARHGAP18",0.00013508510297276
"1384","CDC25B",0.000135893230994853
"1863","RWDD2B",0.000136201043424811
"2296","MUSK",0.000136324288787865
"812","ORC6",0.00013634678494813
"1042","RFTN2",0.000136380349114894
"1567","F5",0.000136822620755268
"2402","TMEM45A",0.000137871077658768
"2165","FAM187B2P",0.000138425826796842
"2040","FGF10",0.000139100476183447
"635","FANCG",0.000139172379059195
"997","STK39",0.000139322014198384
"1985","TROAP",0.000139470597426336
"627","CLEC9A",0.000139832082428016
"661","MROH1",0.000140018212914958
"1442","SLC9A9",0.000140147868270969
"2016","AC036214.3",0.00014057722590541
"1201","RHOXF1",0.000140782903766637
"2456","KMO",0.000141389088864153
"1411","AL807752.6",0.000141733160955686
"1850","FAM25C",0.000141896025591198
"2383","MGST3",0.000142411117717459
"1170","CCT8P1",0.000142497959166425
"1487","AC008758.3",0.000142619620024409
"334","ACVR1C",0.000142699691213586
"645","HSPH1",0.000142930382639864
"2167","DUSP5",0.000143002565400923
"516","AL138847.1",0.000143092674507541
"203","ATP2B3",0.000143372321792716
"457","GOLGA6D",0.000143585118193637
"2398","TUBA3D",0.000143909326198769
"2522","CIDEC",0.000143909326198769
"560","CCDC185",0.000144079381728207
"1068","MTND1P11",0.000144127626656779
"1543","CCL3",0.000144652427028297
"1599","PCDHGB3",0.00014515406524951
"1995","GPR34",0.000145600929837449
"1880","NUS1",0.00014578395005064
"531","LDB1",0.000146661646810219
"150","RPS27",0.000147071257417423
"2055","GJA5",0.000147439655328633
"1443","MPIG6B",0.000147605661157265
"938","CLEC4GP1",0.000147793125070273
"2087","HOOK1",0.000148605991814856
"1307","MYL6B",0.00014872395204823
"1713","ZCWPW2",0.000148827691288686
"1716","FERMT3",0.000149070983381705
"1388","KRBA2",0.000149277226283533
"956","LSAMP",0.00014942717283702
"2240","MAP4K4",0.000149639465032086
"1461","FGF3",0.000149854469426471
"1537","CU639417.3",0.000149854469426471
"1531","GPR78",0.000149952849664638
"610","P2RX2",0.000149982543386543
"1202","PADI3",0.000150063985445316
"2362","ZNF251",0.000150559702540529
"1203","NSUN7",0.000150722763505505
"1259","ITIH4",0.000150745895126226
"147","EGFL8",0.000151859856461324
"720","FOXN2",0.000151905676653461
"169","SCIMP",0.000152231032877505
"1298","AKAP5",0.00015265539825768
"1946","PDE8B",0.000152895633751986
"587","DPYSL2",0.000152985190937027
"2464","MAP3K12",0.000153151382093388
"1637","UCP2",0.000153318100670394
"1857","TUBG2",0.000153981320524418
"780","IGHM",0.000154041481638613
"550","SGCZ",0.000154112496832358
"767","CCDC122",0.000154576384450089
"1183","EME1",0.000154631333964391
"305","CCT4",0.000154910358433047
"1588","CHEK2",0.000155788908449372
"1528","MESP2",0.000155991750737699
"980","AL162151.2",0.000156322393072004
"932","ZNF669",0.000156651273500766
"657","TMCO6",0.000156924894251785
"1273","IPMK",0.000156962412083353
"848","SEMG2",0.000156966341914802
"213","LAMA3",0.000157477644023253
"2012","HMGB1P31",0.000157635539797261
"865","SCAND2P",0.000157701095888492
"858","AC069271.1",0.000157993554935039
"1634","AC087499.2",0.000157993554935039
"778","CHRNB2",0.000158011169542317
"711","RIT2",0.000158071264072508
"1058","IGLV3-12",0.000158240380695407
"912","SLC5A12",0.000158260916188305
"1681","PRR19",0.000158429314815235
"826","AFAP1L2",0.000158646309057837
"2385","CCDC90B",0.000159061613545538
"619","NUP50P1",0.000159106822371002
"1613","C1orf189",0.000160180609606048
"198","TEX10",0.000160180713466706
"787","MSLNL",0.00016068685184946
"1268","HSPA8P15",0.00016086391589658
"2048","LINC02210-CRHR1",0.000163221990069299
"707","RUNX3",0.000163455698574241
"741","LACTB2",0.000163631559329132
"245","AK8",0.000163694248482695
"2494","AC018644.1",0.000164004817325554
"1892","UGT1A7",0.000164237618799262
"987","AL512310.7",0.000165137043218163
"680","KLB",0.000165294474218606
"6","HEMGN",0.000165487385840821
"593","ACSL1",0.00016626032386475
"1974","EIF3B",0.000166532607103957
"1031","GSE1",0.000166675024920908
"2019","SFRP1",0.000167113795510036
"1126","HTR1F",0.000167551203596325
"2368","CHRNA1",0.000167607806795163
"1223","SNRPGP2",0.000167770652911101
"2044","LNPK",0.000167888096795909
"703","CAPN14",0.000168320453752282
"2069","TRPC4",0.000168769137433889
"2081","RLBP1",0.000170328495458917
"838","PYDC1",0.000170800374149902
"1817","SRP14P2",0.000170800408168355
"308","CCDC162P",0.000170892297723271
"317","FAM240C",0.000171036817639927
"2249","ARRDC4",0.000171063409553398
"697","GADL1",0.000171189962746559
"1387","FHP1",0.00017215870788191
"2309","RUFY1",0.000172267970311611
"37","ANKRD18B",0.000172410683791017
"1626","ABHD1",0.000172565038005667
"2075","UXT",0.000173977477497391
"834","ESRRAP2",0.000174025753240789
"2008","OPN3",0.000174428246449489
"240","ASIC5",0.000174845370262534
"1847","PLA2G6",0.000174845370262534
"262","MBLAC2",0.000174863019642569
"1566","MTX2",0.000174887523413029
"2358","LTBP2",0.000175749451029502
"1505","AC138749.1",0.000175785955478045
"1988","SGO1",0.000175785955478045
"1977","HLA-DRA",0.000176019148261568
"2268","EPHA5",0.000176066800129679
"2028","ABHD17AP6",0.000176388844801512
"1827","ADAMTSL3",0.000177167036733243
"2416","BEST1",0.000177423815465862
"872","MIPEP",0.000178138250841203
"732","AC083829.1",0.000178238699028917
"1887","AC027104.1",0.000180751298245181
"107","C16orf72",0.000180765584465169
"2369","PACSIN2",0.000180780642306704
"481","ELAPOR2",0.000183797540583126
"1421","HBG2",0.000183868551182819
"2424","RAVER2",0.000184454731623965
"1991","SNX31",0.000185308538061448
"1605","TSPEAR",0.000185638398929742
"2088","RPL39P38",0.000185959514525033
"2528","PKD1P6",0.000186044133544867
"894","NOD1",0.000186478465389309
"1339","NEU2",0.000186709815459819
"2092","FEM1AP1",0.00018673308202231
"686","MAEL",0.000187088019889934
"2151","KRT8P52",0.000187549771733282
"318","MCIDAS",0.000187965045043665
"1623","MAP7D2",0.000191316190163983
"1951","ANKRD52",0.000191845545404354
"238","PPIAP47",0.000192044580616662
"2426","LATS2",0.00019265345986474
"243","UROS",0.000192878597886486
"832","ASF1A",0.000193167780435107
"671","MRLN",0.000194087527190932
"2491","FGFBP1",0.000194203810634688
"2303","RPL17P34",0.000194440883788569
"2276","NBR1",0.000194738744075367
"1735","ZNF490",0.000194828490005445
"1204","MRPS27",0.000195247817690151
"771","KRT80",0.000195300668163975
"1137","FOXP3",0.0001956040596458
"2251","SAR1AP3",0.000196174690836226
"1086","SEPHS1P6",0.000196402553192897
"1715","SLC36A4",0.000196622975358989
"2432","CMTM5",0.000197209008897594
"1049","AL158151.3",0.000197920109487224
"567","IGKV1OR9-2",0.000199158303843806
"962","PCSK5",0.000199496958371615
"1641","HENMT1",0.000199622359244766
"2283","RAB5B",0.00020123725254254
"493","TMEM231P1",0.000201376253148536
"18","ARL5C",0.000201463768374095
"875","SMARCD1",0.000203839381153344
"1152","SPDYC",0.000204409728990818
"1278","ZC3H18",0.000205307918661414
"255","CTBS",0.000205816405508354
"304","S100Z",0.000205816405508354
"887","CDHR1",0.000205939367752739
"2010","TRIM66",0.000206588137003221
"1508","MOGS",0.000206678455267726
"415","BARHL2",0.000207267004047593
"2388","POTEKP",0.000209375775935863
"2310","STAB1",0.000209686008164091
"130","TRBV23-1",0.000210080089708442
"1013","FMC1",0.000211913776376577
"1870","CDH5",0.000212346355788307
"604","RPL8",0.000213089755632491
"1404","PRKG1",0.000214021467502251
"1435","COL3A1",0.000214021467502251
"854","STAT4",0.00021427279669122
"869","PAM",0.000214279673649864
"2481","NDUFB4P11",0.000214547500189025
"923","FFAR1",0.000214782391486461
"2492","RPL23AP57",0.000215924817206846
"1112","MYCN",0.000216258250196319
"1468","CA1",0.000216902362716512
"131","PEX6",0.000217196284372272
"538","KIF20A",0.000217459804626936
"2473","TEX55",0.000218142085496283
"860","RPSAP41",0.00021900474992128
"1367","NOTCH1",0.000220178337286569
"1734","SLC12A2",0.000220723640037786
"306","SPINDOC",0.000221361486421324
"1149","MRPL48",0.000221840983218474
"1365","TXNRD1",0.000221840983218474
"1694","MYL10",0.000222066418331879
"1958","MKRN5P",0.000222254561570643
"137","LRRN4CL",0.00022395279476449
"442","RAP1BL",0.000224568003189313
"1362","LBR",0.00022507415712986
"233","OSBPL5",0.000225593237073152
"2102","LRSAM1",0.000226085221690425
"2455","ACTBP7",0.000227489132463265
"1456","TYK2",0.000227961686347226
"1601","EIF2S1",0.000227999452910874
"2280","GABRA2",0.000228837468646808
"1931","GPR37",0.000229155484261265
"1088","RBBP5",0.000229294224605068
"1174","PPP1R9A",0.000229690197359365
"2319","EN2",0.000230015156391872
"162","POLD1",0.000230047891200107
"840","PSME1",0.000230108820427119
"392","TPMTP1",0.000231106867977921
"2158","AC090227.2",0.000231106867977921
"1441","MMAB",0.000231308372395227
"1205","HMBS",0.000231480746921952
"1806","AL136981.1",0.000232268122662211
"2140","AL449283.1",0.000232770551908821
"1520","ARHGEF10",0.000233174589773786
"622","CTNND1",0.000233459428406464
"1036","SEPTIN10P1",0.000233739224902741
"609","XPO6",0.000233926420909033
"1471","AC099654.2",0.000233926420909033
"2197","WDR73",0.000234209666211258
"259","NFYAP1",0.000234234013803101
"2393","SEPTIN14P21",0.000234337723539435
"1267","LY6G6C",0.000234588313376241
"1929","UBL5",0.000235396274867675
"2446","EPHX4",0.000235683715287194
"71","ZNF596",0.000235795245648482
"1865","MRC2",0.000236110824808125
"105","AC090058.1",0.000236336491724672
"2400","ALX4",0.000237235111042767
"1038","PLK3",0.000237461339585836
"35","HS3ST5",0.000238479156217402
"449","CYP39A1",0.00023871505458894
"1943","EEFSEC",0.000239550985509787
"2194","C11orf42",0.000239793683832473
"329","DPYSL4",0.000240337580911119
"1160","Z97634.1",0.000240359774476642
"1515","PHKA1",0.000240504034293023
"1867","ARHGEF26",0.000241859204729398
"51","TVP23CP1",0.00024237607706758
"5","KLHL1",0.000242688544901069
"2227","GINS4",0.000243054891268405
"1693","SFR1P1",0.00024387681416339
"874","SPRY3",0.000244463671555741
"596","ERV3-1",0.000245784775942398
"2222","ANP32C",0.000245982247761227
"1654","NUTM2B",0.000246142779465031
"1913","LRRC42",0.000246344401975159
"1657","POLD3",0.000246497860344902
"1123","TRAV1-1",0.000247821349586538
"1990","LLPHP3",0.000248439571436295
"2114","CAMTA1",0.000248965525500724
"1563","ATG2A",0.000249728113162755
"221","GTF2E1",0.000251204214919339
"1818","LOX",0.000251431936736465
"1207","UBE2F-SCLY",0.000252833165518124
"2099","DRD5P1",0.000252833165518124
"1592","KHDC1L",0.000252879413256541
"1054","MICE",0.000254849936781987
"801","C6orf15",0.000254904245033955
"1182","JADE3",0.000255661188397179
"24","PKD1P2",0.000255662109362418
"1077","RPL23AP88",0.000256336216761338
"866","ZDHHC11",0.000256438130313197
"1820","TPRXL",0.000257046550324952
"709","KLK4",0.0002573608667923
"161","SEC22B3P",0.000257370412065997
"1033","AP000526.1",0.00025875555509114
"1532","POM121L6P",0.00025993937537056
"752","IL17B",0.000259984150326087
"427","CEP89",0.000261428964066452
"2521","TMX4",0.000261780396715964
"1739","CEP104",0.000262000826523747
"2390","RLN2",0.000262129428970968
"284","UNC79",0.000262642313065913
"183","RPS3AP49",0.000262686058673706
"2053","YARS2",0.000262762307504039
"124","KRT8P32",0.000263124110867704
"2341","TLR5",0.000264624970107543
"1357","RNF175",0.000264775005909765
"141","MDM1",0.000266172152697356
"2436","ZNF185",0.00027061211924493
"2241","ATP5MC1P5",0.000271011776322883
"521","AC008758.6",0.000271384679437507
"454","CLEC2B",0.000271450686463409
"775","DHTKD1",0.000272325337900753
"485","KLK11",0.000273344807212031
"366","NPM1P8",0.00027410211141472
"1218","TRGV3",0.000275614869712658
"2000","AC104389.5",0.000275800252027847
"1628","RPL12P21",0.000276020630587858
"1684","CBX3P4",0.000276039060189004
"1668","IMPDH2",0.000277658810177426
"2302","IL22RA2",0.00027799531418302
"1625","EVL",0.000278562154674333
"835","GRHPR",0.00027876871957761
"1324","TBC1D3C",0.000278971439573668
"710","RPS3AP16",0.000280553272064245
"47","SRRD",0.000281730837422345
"2447","CLMN",0.00028212989862607
"573","SELP",0.000284721519321882
"2308","TIMM9",0.000284780951675544
"2185","HADH",0.000285211388679236
"849","CCDC110",0.000285324571725714
"653","AL590396.1",0.000286220834480433
"1022","METTL11B",0.000286287203716594
"1767","STRCP1",0.000287114705789452
"2371","ZBED8",0.000287614326247212
"1193","EIF4A2P1",0.00028762445597578
"316","KRT8P26",0.000289669676084164
"2501","CRYBB3",0.000289669676084164
"2523","ZC3H7B",0.000289735184634486
"520","AUP1",0.000290097375544117
"2054","AC093840.1",0.000290921198538285
"654","HGH1",0.000291000610434013
"2172","AC120036.3",0.00029108599970158
"436","SUMO2",0.000291186639820606
"1220","ART3",0.000292220619181488
"1790","C6orf89",0.000293910429688948
"510","SLC35F3",0.000294630927246569
"379","ATP23",0.000295770661836185
"1959","C1orf174",0.000295781703455224
"1402","KCNQ5",0.000296584467487777
"206","PPIAP77",0.000297038805779251
"2214","DNAJB13",0.000297363512872512
"652","IL9RP3",0.000297540058233736
"659","DELE1",0.000297819192206626
"2162","PLAG1",0.000298061638021955
"91","H3P31",0.000298096504255048
"1396","MC1R",0.000298755831759418
"2052","GBX2",0.000298774730865024
"1676","PELP1",0.000301868672578112
"1926","GGH",0.000301868672578112
"1116","NTRK1",0.000303505977386903
"290","PHYHD1",0.000304235511774646
"275","AC073150.1",0.000304279639348655
"498","ELK3",0.000304830830042698
"1075","LRRN1",0.000304881494186793
"514","ARGLU1",0.000305193765230336
"357","CLSTN1",0.000305305070865337
"2364","ZNF37A",0.000305699840766898
"931","PHF21B",0.000305948157081061
"435","FANCD2P2",0.000306904872835296
"1115","MLN",0.00030691261788019
"464","MTCO1P47",0.000306926442614406
"2146","SLFN5",0.000306926442614406
"1700","AP002373.2",0.000307591865568923
"885","BTF3P10",0.000308120260211402
"2163","CCL7",0.000308698886634823
"2076","RAB12",0.000308830649410182
"1893","HECW1",0.000308905584214267
"1843","KATNA1",0.000309635435945829
"983","EPHB6",0.000310861066285866
"881","APLP2",0.000311446057287858
"1756","RPL36A-HNRNPH2",0.000311657485495435
"1246","UBALD2",0.000313864994494172
"541","METAP1",0.000313985301655553
"1187","ZFAND6P1",0.000315187697833865
"1117","AK3P3",0.000315545287513735
"300","GPRC5D",0.000315560015102734
"985","ZNF385D",0.000316182011901924
"1215","PNKDP1",0.000318273462367955
"549","PNMA6A",0.000319683000154304
"977","ABCB11",0.000320162607955835
"1801","OPRD1",0.000322217028303868
"390","AL683842.1",0.000322701455937654
"375","ANAPC7",0.000325619617968401
"1489","CCDC160",0.00032591163361259
"674","FILIP1",0.000327040527516979
"2255","CBFA2T2",0.00032818427469233
"2090","MYH13",0.000328380165813246
"1420","CAMTA2",0.000328521258968116
"1662","SLC22A6",0.000328525614855727
"62","RPL19P21",0.000328621731007526
"758","GSTK1",0.000328621731007526
"1928","EEF1A1P42",0.000328905466651754
"795","FOXF2",0.000329098539525487
"387","TRPV3",0.000329680449488007
"1791","RNF14P3",0.000329941721982866
"643","AC092612.1",0.000334506709552471
"719","FKBP9P1",0.000334855639105929
"2057","MEPE",0.000335757271481272
"2321","TTYH3",0.000336132759635423
"11","PCDHGA3",0.000337235055873589
"2508","MTRF1",0.000339677559760799
"1410","CCDC9",0.000339705823115506
"831","CD58",0.000340367961980041
"1415","ZMPSTE24",0.000341529619094298
"2094","FAM90A25P",0.000343014953570601
"258","ZNF720",0.000344878604915668
"1633","NPHP1",0.000345791479091092
"32","SLCO3A1",0.000345980474232718
"101","TRNAU1AP",0.000346008269498226
"963","ZNF702P",0.000346381366142587
"394","TRBV29-1",0.000346554066557154
"230","NECTIN4",0.000347347075124998
"138","OTUB2",0.000347902944012546
"1723","MYL12AP1",0.000348472737109282
"2126","AHCYL1",0.000349134829780196
"564","TLN1",0.00034961537756595
"261","MMADHC",0.000349808371348859
"421","PSIP1",0.000350122838727435
"1519","DUS3L",0.00035087317421713
"1181","CGB5",0.000351705546833859
"762","DCTN6",0.00035308257702419
"246","ZFHX4",0.000353832402480082
"1390","FCRL1",0.000354197383321208
"1882","ARHGAP19",0.000354760358725202
"315","NOS1",0.000357425335521198
"344","WARS2",0.000358224850437363
"1251","BEST2",0.00035874127289927
"1275","ANKDD1B",0.000359336426928344
"1521","ITGAL",0.000360152306616834
"1984","C4orf54",0.000361770560461834
"1726","GGTA1",0.00036186443403591
"1787","PDE6C",0.000362507693860968
"1106","CD81",0.000362511889441777
"2507","CCR12P",0.000362511889441777
"299","RPL39P5",0.000363108475449652
"1109","TFG",0.000363642216977938
"511","PURG",0.0003639240335686
"2005","AL731733.1",0.000364977950275675
"358","GKAP1",0.000365180397648764
"2210","RGL2",0.0003652807265707
"244","SERPINB5",0.000367161413529356
"760","ANXA2P1",0.000367776469310739
"1769","CT45A3",0.000368137946387193
"714","PNPLA7",0.000368235004244765
"257","SEMA6C",0.00037027682913613
"949","NEO1",0.000370572972676331
"251","LCK",0.000371018134936305
"2499","TRAF1",0.000371512613815392
"175","VEGFB",0.000372228666591188
"2258","TRPC5OS",0.000372228666591188
"1864","IL37",0.000373922747755813
"747","AC019129.1",0.000376748527241463
"1242","AC004898.1",0.000377056434103341
"591","PRG2",0.000377645313011055
"566","OR7C1",0.000378532767142416
"2110","HOXD13",0.000378820807194507
"172","NYAP2",0.00038060604311706
"1627","TKTL1",0.000381503558778399
"1583","GSTA3",0.000381607574990655
"2091","SEC14L1P1",0.000383465120649728
"2271","ZNF683",0.000383465120649728
"1682","CCP110",0.000384387456836159
"123","DEFB4A",0.000385395528525241
"1035","ABCG1",0.000386914428625694
"670","NTSR1",0.000387090888643606
"594","AC092691.2",0.000387326773536994
"1651","MLLT3",0.000388553111818635
"1883","AC010326.1",0.000388553111818635
"1052","CICP22",0.000388769991730895
"1772","SULT1A3",0.00038900497568268
"2066","IGDCC3",0.000389891191580271
"1594","MTFMT",0.000390487472868872
"845","DNAH3",0.000391170083384844
"1474","NCOA7",0.000391272438424714
"1231","RIPK4",0.000392280822980934
"1053","IFT57",0.000392770225637884
"1130","C1orf158",0.000393178144277173
"728","PPME1",0.00039467217130001
"7","ALOXE3",0.000396914356755676
"22","BX679664.1",0.000400322385894024
"1277","RBM17P4",0.000402039873061975
"2173","TRAV12-1",0.000402066446267719
"1831","MTSS1",0.000402658988694314
"1051","TRAV6",0.000403203278817121
"1222","OR2M1P",0.000403757336078584
"15","BTBD10",0.000405277939709203
"924","TUBB4A",0.000405558574101501
"1480","MRPS6",0.000407659126745935
"597","KCNS3",0.000407710815613951
"2381","SMAP1",0.000408187551101139
"495","NSA2P2",0.000408932158881121
"1095","SCRN3",0.000409037145927905
"1254","SMARCE1P2",0.000409059839609627
"1777","PPIAP8",0.000409386507898931
"1045","SDAD1P2",0.000409733919607106
"298","AC147055.1",0.000409980737736951
"2354","KLK5",0.000412598182742231
"1241","SCARF2",0.000412959755560253
"1333","KCNK7",0.00041378229192926
"1980","ADSS1",0.000413860006851826
"1057","CYP4F8",0.000413981163399063
"2524","DDT",0.000414633832495357
"1495","CNTNAP1",0.000415131104108836
"469","MAGEE1",0.000415532446831782
"1299","RET",0.000415590517435589
"612","PRKXP1",0.000417887984705745
"80","SEC24AP1",0.000418675546280302
"280","CLNS1A",0.000418675546280302
"2029","HLA-C",0.000418675546280302
"450","CENPH",0.000421359987360971
"920","PTF1A",0.000421512193973039
"40","CELF2",0.000422214749873235
"806","SF3A3P2",0.000425203154205178
"1898","SLC35F4",0.000425347518449195
"1090","GXYLT1P3",0.000426114032593308
"1147","TUBB8B",0.000426947499896202
"1611","RPL9P18",0.000427654847593121
"1457","OVCH2",0.000431701871917375
"1788","ATP1A4",0.000432348508365864
"1656","SLC7A10",0.000432906633451674
"2365","AC026464.4",0.000434292331335246
"386","UNC5C",0.000435083490212538
"816","TIAM1",0.000435303791976837
"2095","NUTM2D",0.000435669150981905
"2476","CAMK4",0.000435802334494269
"14","TGM5",0.000437524507622871
"2148","HPRT1",0.000439979698220367
"617","PFKP",0.000440556375150521
"1998","RHEB",0.000441614747037996
"2263","CCT6P1",0.000444724752805228
"950","ZNF142",0.000447233226000702
"1314","PIP4K2A",0.00044808956979824
"2443","PHRF1",0.000449412991696512
"222","NRCAM",0.000449726183492185
"1516","GALNTL5",0.000450568197799631
"1258","KRTAP9-2",0.000450946555991333
"189","FCGBP",0.000452022932062726
"1197","CSMD2",0.00045208663574481
"2157","PPP1CC",0.000452266279046064
"1229","DNAJC16",0.000454236378932352
"2466","CLCN3",0.000455122963378988
"351","RPL23AP77",0.000456153091600858
"726","CCDC59",0.000457881427855792
"445","DCAF10",0.000461523964213549
"913","CYTL1",0.000461821972180958
"777","IVNS1ABP",0.000462499801961035
"389","KBTBD13",0.000462916233925867
"1485","MAN2B2",0.000463163906436188
"1639","CUZD1",0.000465749550370222
"1536","SDHCP4",0.000466835845587742
"438","GSPT2",0.000466856386647182
"2417","CDIPTOSP",0.00047288889677658
"285","ATOX1",0.000473208135622322
"871","OXNAD1",0.000474565493034864
"1989","RBM11",0.000474858436533823
"1614","RAD18",0.000477180168623276
"2046","CEACAMP10",0.000477181527772564
"1391","CCNJL",0.000477771502652438
"1728","SCN1A",0.000477980773604295
"2520","NDC1",0.00047841525481609
"2105","KY",0.00047891485845994
"186","ARHGEF10L",0.000478999159125772
"1145","RPL4P2",0.000479674938160763
"2191","APOC2",0.000479860351584775
"2468","MMAA",0.000479930995507957
"187","AC133552.3",0.000483347618095224
"1175","LCE1D",0.000484121678225214
"1712","TBX18",0.000487210811410105
"1151","PRSS54",0.000488799079510165
"2299","KIAA0895LP1",0.000490440891629938
"467","CES1P1",0.000490965283509891
