"","Gene","padj"
"2180","OSBPL9",0.000162214207816236
"656","UCP3",0.000162344126403857
"1613","FCAMR",0.000162484629191834
"1486","TNFRSF11A",0.00016312049359904
"848","TJP2",0.000163735969806435
"111","HERC3",0.000164101604700397
"1577","VEGFC",0.000164101604700397
"655","MUC12",0.000165333808055807
"1034","TRAF3",0.000166362454287543
"1256","C15orf48",0.000166624040085147
"660","HOPX",0.000167542314572648
"1459","EIF4B",0.00016834659430494
"569","GADL1",0.000170448693800724
"1427","EIF2A",0.000172592724718636
"420","CDC123",0.00017286753163875
"1861","KSR1",0.000173108183041207
"1405","PREX2",0.00017385038088667
"1234","CPEB3",0.000174376036646109
"2069","MT-ND3",0.000174847320308842
"1802","POLB",0.000175620613354701
"1073","CALCOCO1",0.000175828229509751
"678","SMIM26",0.000176078867400017
"1960","CCL20",0.000176391543029882
"1532","NLRP7",0.000176640001565396
"421","SLFN11",0.00017682620836687
"1601","IL1R2",0.000177361902558012
"1207","RMDN3",0.000177518952942061
"321","TRPV3",0.000178030345183547
"44","IFTAP",0.000178437151279353
"1156","TRBV7-9",0.000178975736535461
"2141","IGKV2D-29",0.000178975736535461
"335","EPAS1",0.00017990368116968
"345","AC117382.1",0.00017990368116968
"1489","C5AR2",0.000180369998754689
"1029","CRIPT",0.000180480092353065
"1497","OLFML1",0.000180480092353065
"1358","KIF5A",0.000180770346941898
"15","C11orf1",0.000181377066248638
"45","FAM133CP",0.000181377066248638
"582","HTRA4",0.000183443628666472
"92","PLA2R1",0.000185952438706192
"1772","PPL",0.000185952438706192
"520","HSPH1",0.000186779601779562
"995","RABEP2",0.000188372570495043
"1264","RAB19",0.000189709918011528
"411","SNU13",0.00018994044029518
"440","SLC25A5",0.00019111225119325
"1128","OR2T11",0.00019128229692979
"2152","AC005912.1",0.00019128229692979
"240","CCT4",0.000191961930075405
"1638","CERKL",0.000192119665492811
"1666","BRK1",0.000192912639649675
"505","IGKV3D-20",0.000193748347220527
"465","TRAV2",0.000193822474321536
"1325","CACNG8",0.000193822474321536
"1754","RPSAP58",0.000194517563157876
"116","RBIS",0.000194877374945381
"1452","KRT17",0.000195195479679359
"1","SLC16A7",0.000195654714158535
"29","SPRR2E",0.000195781908816391
"596","GALNT15",0.000196845045174357
"2176","GSC",0.000197544761932252
"1473","STAR",0.000199796022632711
"429","AL645929.1",0.000199840570611028
"1886","PDCD5",0.000200646603468055
"63","CLEC4A",0.000200763989952639
"1793","RBM25",0.000200763989952639
"1799","COL4A6",0.000201504334615977
"1334","LRATD1",0.000202785882903247
"1071","RET",0.000204012664407135
"1327","AC098614.2",0.000204477125654552
"1099","TMPRSS6",0.000204813255403635
"193","SERPINB5",0.000205948148816754
"1050","CACNA1E",0.00020615407295871
"259","VDAC2",0.000206996834848352
"1431","IL1B",0.000207300775990622
"158","GRIA3",0.000207573115545421
"1843","CREB3L1",0.000207573115545421
"1684","CKS2",0.000207943148080567
"733","CHML",0.000210182271106056
"297","DCN",0.000211287074948899
"434","ARHGAP15",0.000211287074948899
"407","NEXN",0.000212290662647573
"537","TRAV8-3",0.000212319659784128
"1915","NME8",0.00021360005192104
"1766","POTEG",0.000214345512926318
"491","TC2N",0.00021475547487206
"1048","NDUFA4",0.000216003638903989
"1734","GDPD2",0.000216601717463366
"1065","RPL18",0.000216803856887087
"1417","DAGLB",0.000216803856887087
"257","SUGT1",0.000217946903551721
"591","SNCAIP",0.000217946903551721
"764","SLC5A12",0.000217995929224454
"1082","ESD",0.000217995929224454
"827","PRND",0.000219970654972106
"1306","HIVEP3",0.000219970654972106
"2040","MLNR",0.00022038832832717
"651","KLRC4-KLRK1",0.000221084311395386
"1259","CEMIP",0.000221084311395386
"1845","KRT31",0.00022362590570337
"7","TGM5",0.000224226992513017
"880","TRAV6",0.000227437221583576
"631","RTRAF",0.000227634136430022
"1481","FOSL2",0.00022777366341756
"2043","YIPF3",0.000227859321368887
"2088","EIF4EBP2",0.000227859321368887
"52","TMSB4X",0.000229432634979188
"1965","TMIGD3",0.000229832043972705
"893","ABCA1",0.000229906133135391
"207","CKS1B",0.000230232831818739
"1044","STAT3",0.000231092932806129
"1140","TSC22D3",0.00023132395538458
"521","CDC42SE1",0.000232017008299909
"1246","SAP18",0.000232017008299909
"685","CCDC12",0.00023202165820556
"1397","ID1",0.00023202165820556
"2062","C6orf52",0.000232265533513486
"790","IFIT5",0.000232775773476926
"109","ZNF746",0.000233449422921268
"809","TRIM68",0.000233575376378269
"1223","NUAK1",0.000234327870561898
"387","PPM1M",0.000236669384254374
"196","RPS15",0.000236849827352326
"552","FILIP1",0.000236849827352326
"2203","CCL21",0.000237087103739481
"1567","DTX3L",0.000238621600738271
"1457","PPFIA2",0.000242584754180353
"1146","COX6B1",0.000242616673073226
"377","CYP46A1",0.000244851798431693
"1312","LYPLA1P3",0.000244875130572226
"2046","ZBTB16",0.000246136292209986
"2186","TNF",0.000246136292209986
"1524","CLDN24",0.000246176435664464
"645","CYP2C18",0.000246697133471048
"1969","TIMM9",0.000247073862326756
"1628","RPS6KA1",0.000247676675922889
"548","PLEKHD1",0.000250125301952235
"4","KLK6",0.000250663993902128
"165","IKBKE",0.000250663993902128
"1229","CSNK2B",0.000250663993902128
"178","IPO5",0.000251886033386091
"2064","SLC31A2",0.000254075699822762
"822","RBP5",0.000254536070562013
"379","HMGN5",0.000256195878995799
"927","PLB1",0.000256195878995799
"1496","HBB",0.000256195878995799
"2113","PLEC",0.000256195878995799
"319","GPX3",0.000256526470705933
"1723","SNRPA1P1",0.000256526470705933
"18","AL671277.1",0.00025684558801955
"325","TRBV29-1",0.000258207517551755
"2175","ZNFX1",0.000258885710686003
"2143","TRBV2",0.000259040402149893
"1110","ANTXRLP1",0.000259081339766213
"2170","DDX60",0.000259702129762679
"110","CERS2",0.00025995088300157
"243","TNNI2",0.00025995088300157
"1005","DACT2",0.000261155564365372
"2136","CA8",0.000261241626265279
"574","TMEM37",0.00026251664495247
"1762","TOMM20P2",0.000263460265210211
"1281","ZBTB41",0.000264627003721004
"1414","VAMP8",0.000265917087522001
"1858","OR2T29",0.00026662010445486
"1783","SUCNR1",0.000267677391775149
"604","ACP1",0.00026814993372267
"282","NIFK",0.000271556614655462
"1721","DNAJC5B",0.000271563415105328
"1959","AR",0.000273424317319453
"296","NSA2",0.000274137716137462
"2123","PDE4DIPP2",0.000275954699601487
"1373","MTERF3",0.000276437095312434
"1120","WNT7B",0.000276848743712211
"1251","CALD1",0.000276848743712211
"2029","FBLN5",0.000279221515519369
"1419","THBS1",0.000283582018216005
"72","JDP2",0.00028418905050466
"203","ZNF281",0.000286328986040021
"1701","AL450405.1",0.000287771765973794
"30","EREG",0.000290228984706688
"717","GSTM5",0.000290821972708687
"788","HPSE",0.000291121523208716
"945","RPS19P3",0.000293640728101806
"138","CMA1",0.000293812545869429
"709","RPL26",0.000294250346999001
"1689","SLC49A3",0.000294250346999001
"1396","AC010343.1",0.000294664171040824
"267","MXRA5",0.000294930473344568
"230","TNFRSF17",0.000295117109811923
"1662","CTSB",0.000295585968562215
"431","IGHV2-5",0.000297127494769964
"1939","FKBP15",0.000297127494769964
"523","MN1",0.000299169288228717
"105","DSP",0.00029994925432474
"2057","UGT1A4",0.000301009659648116
"238","PTPRA",0.000301679060384074
"668","SH2D2A",0.000301679060384074
"1090","TECPR1",0.000301679060384074
"1323","CCDC138",0.000301679060384074
"2091","SIRT7",0.000301679060384074
"2164","TCL1A",0.000302502433247734
"464","RAN",0.000302857685403292
"272","OTULIN",0.000303626167839138
"1283","TEKT5",0.000303709924309093
"1288","UBXN2A",0.00030385294723363
"437","TAC3",0.000304330716075256
"151","ERGIC3",0.000304369627574852
"445","GRIP2",0.000309109441108305
"865","RPL10P16",0.000309142136729841
"427","DMBT1",0.00031140503636717
"1062","ODR4",0.000312129059388922
"2023","DYRK1A",0.000312129059388922
"211","UNC5B",0.000312755821946932
"851","ZNF713",0.000312755821946932
"796","RASGRP4",0.000313326650825513
"1697","KLHDC3",0.000314677169884808
"1226","ANGPTL2",0.0003152227856951
"811","SIDT1",0.000315957080590731
"1067","HSP90AB1",0.000317451649709411
"2181","MTCH2",0.000317451649709411
"1671","GLRX",0.000319760879552886
"1424","ACTG1P14",0.00032276613011958
"1642","ACOXL",0.000324522041005816
"81","ASGR1",0.000326030088628411
"1367","INSRR",0.000326107821992266
"1871","ZFYVE28",0.000327168808582584
"1634","GRN",0.000328150639799687
"1664","PZP",0.000328150639799687
"347","MMP19",0.000329321693890683
"2045","MCTS1",0.000329807557303303
"1470","ATP2B2",0.000330877566951312
"393","ESRP2",0.000331007790026711
"48","FUT6",0.000332555089745882
"1350","C3orf14",0.000332555089745882
"1760","RPS27AP5",0.000332802354402677
"34","ADIPOR2",0.00033285203368411
"1135","AGR2",0.000333066972437347
"833","PHKG1",0.000333358141792464
"1064","RPL34",0.000334422200777682
"564","AC098591.3",0.000337095261183042
"1159","FARSB",0.000337215124792381
"779","EFEMP1",0.000338219501436361
"2008","C1orf116",0.000339959720601374
"725","TMEM183B",0.000341218776718317
"1177","HTRA1",0.000342577022856628
"677","PIM2",0.000342628436757796
"2118","GTF2H1",0.000345686812904963
"1935","ATP5F1E",0.000346735270882106
"1623","ATP1A3",0.000351241119488205
"1995","IFIT2",0.000351241119488205
"1644","MYEOV",0.000352952928394682
"1887","STAT2",0.000353054266658026
"573","MMP7",0.000353649478699312
"1230","STX1A",0.000353649478699312
"899","GCOM1",0.000354847594647362
"55","ABRAXAS1",0.000356549373069029
"283","VSTM4",0.000357226954879907
"1435","POTEF",0.000357226954879907
"2202","POM121L9P",0.000357892199016021
"535","CACYBPP2",0.000358665388367047
"1614","LARGE2",0.000360449148057381
"280","ADAMTS10",0.000362122095040226
"2107","SCN2A",0.000362663201313202
"743","RGS19",0.000364572679797049
"1018","GCSH",0.000364572679797049
"494","RARS1",0.000364616155146764
"501","PODN",0.000364844620425129
"727","UBE2V1",0.000364844620425129
"441","RPL3P4",0.000365134057252563
"886","PPBP",0.000365134057252563
"1021","S1PR1",0.000365153597093782
"1342","HIC1",0.000365166654821797
"812","XKR4",0.000365378625322983
"756","GBP6",0.000365770751098092
"205","BROX",0.000366721952577923
"2016","EEF1A1P6",0.000366898911090763
"1770","KRT73",0.000368506533398033
"276","GFI1",0.000369887377910155
"1746","EGFLAM",0.000372533436766388
"191","ACIN1",0.000372834453971349
"1190","NFKB1",0.000372834453971349
"1775","MPZL2",0.000372834453971349
"1940","TRAV1-2",0.000374066483898548
"789","ANTXR2",0.000374122352453246
"1096","RNF138",0.000374761355815947
"1000","MRPS27",0.00037555572103643
"57","PAIP1",0.000376928578958863
"302","ETNK2",0.000378449200039479
"1492","B3GALT4",0.000379228141459845
"172","ACTA1",0.000381091444471885
"884","OSM",0.000381964359009455
"1735","DOCK9",0.000381964359009455
"981","C9orf85",0.00038229039241409
"805","RPS3",0.000383379436073107
"1357","EDIL3",0.000383539593175699
"418","LTF",0.000384556508484987
"650","NPTX2",0.000385912445846942
"1195","KRT78",0.000385912445846942
"174","TRBV3-1",0.000386091152161045
"1039","RPL7P23",0.000386091152161045
"1971","KLF8",0.000387060606626222
"762","CAPRIN1",0.000389231152712927
"1788","TRIM69",0.000389231152712927
"1432","UBE2W",0.00038998152679825
"1704","ST13",0.000391070205846454
"333","ITGA5",0.000391318025976917
"414","KRT8P33",0.000393598548269182
"462","RPL22L1",0.00039532624069091
"1101","TRBV20-1",0.000395564021311682
"1686","SERPINA9",0.000395564021311682
"405","EMB",0.000397323581331047
"1298","DPP6",0.000400255316479169
"449","ANAPC2",0.00040184720127201
"1606","PRR36",0.000403265411883835
"185","C19orf33",0.000404248609612841
"1643","PTGFR",0.000406590618331112
"271","AKAP17A",0.000406997922008712
"169","ELF3",0.000408384373937317
"636","WSB2",0.000408384373937317
"1411","AL136982.4",0.000408384373937317
"2041","IL1A",0.000408498606778698
"91","COL5A2",0.000408793474956332
"288","IGLV4-69",0.000408793474956332
"2078","TATDN1",0.000409878975366373
"1422","GIPC2",0.000410268984238832
"2201","URI1",0.000410268984238832
"281","EHF",0.000410402851840289
"2094","TMEM154",0.000410402851840289
"1865","CDYL2",0.000413994184519007
"557","ALG1L9P",0.000414492367656587
"356","MYH2",0.000415371793758704
"944","MRPL48",0.000416266096174498
"2157","F10",0.000416266096174498
"1118","ZC3H4",0.000420373940333611
"1709","CPN2",0.000423550925955542
"1443","FAM110A",0.000423553591838503
"1015","FAAH2",0.000426093903680897
"268","DESI2",0.000427593468968525
"1097","RPL14P1",0.000428271599282805
"1413","NUP35",0.000428271599282805
"1171","PCGF2",0.000428439170277187
"2013","RNASE6",0.000429152946738573
"2174","EZR",0.000429152946738573
"1347","PIGR",0.000430043764288879
"2124","AC026150.2",0.000430846393904615
"1258","IGHE",0.000432936664755716
"1318","CD68",0.000432936664755716
"1624","AC139495.2",0.000435925314922521
"74","GPR180",0.000436900787466948
"1983","MOSPD2",0.000437807376368142
"689","SMARCA2",0.000441909113423075
"415","ADGRE1",0.000442001678290396
"1791","TRMT61B",0.000443599670037543
"1185","MYBPC2",0.000443896629453515
"1499","APOL2",0.000445289786397163
"221","AC025279.2",0.000446680252439524
"1376","GOLGA6L3",0.000446748912605143
"121","SERPIND1",0.000448765396977032
"275","DKKL1",0.000448765396977032
"654","NTAQ1",0.000449030877767446
"1838","RPS26",0.000449948591824866
"599","HCFC2",0.000452404308993877
"1521","VSIG2",0.000455886730553714
"1810","LENG1",0.000456393420383568
"980","MRPL39",0.000460954185975754
"776","IPO11",0.000465661233287051
"576","CHRD",0.000466088425796435
"1059","VDAC2P5",0.000471361960331268
"926","SLC9A7",0.000472290273363622
"176","IGLV3-25",0.000473317879030834
"285","PAFAH1B3",0.000473317879030834
"1986","PSMD8",0.000479584021456761
"895","CENATAC",0.000482490242603953
"1202","DSE",0.000483680344231528
"1502","FAM157B",0.000483914008450703
"298","WDR70",0.000486218355435688
"1027","AC104212.3",0.00048710452530758
"2093","TMC5",0.000489690049058785
"1740","UXT",0.000491872341724274
"2065","SLCO2A1",0.000491923212836717
"1331","ABLIM2",0.000495539649607284
"497","MLLT10",0.000495624807207187
"2105","CLEC5A",0.000498486150725652
"1180","COL3A1",0.000499158416015399
"1587","INSL3",0.000501226002207852
"324","IGKV1D-33",0.000503759725230186
"1063","TP53BP2",0.000504264708267409
"502","IGHV2-70",0.000506442045115471
"974","AGAP9",0.000509522204605924
"1237","SRL",0.000511266133147116
"1824","IGLV2-11",0.000511266133147116
"1163","SYCP2",0.000512373997818991
"202","SPPL3",0.000514210744981283
"1356","DUSP1",0.000515622172642341
"1240","RPS24P8",0.000519855743413177
"637","AHCTF1",0.000520519361288812
"144","TUT7",0.000521624457927652
"2037","ANKRD18A",0.000521624457927652
"2087","VASN",0.000527444263269378
"1554","IL37",0.000528050272925423
"2151","NEB",0.000530637405984848
"1700","BRINP3",0.000530789942006878
"873","TP53RK",0.000531229437195583
"1363","CLDN12",0.00053123008885031
"1046","MRPL35",0.000531477812319605
"130","M1AP",0.000532840542667378
"1222","CXCR4",0.000532840542667378
"1030","TESC",0.000533074098114708
"954","ELL3",0.000536700872943177
"2183","DNMT1",0.000539106736930363
"969","CHGB",0.000539608597022363
"472","ARPC1A",0.000539633891592685
"1914","SNRPEP4",0.000540043932608098
"355","C18orf21",0.000543621889660304
"222","CASR",0.000546510918137352
"1353","CASP1",0.000546879808876819
"234","NFKBIZ",0.000548014317665209
"1651","GUSBP3",0.000548924629916201
"103","COX7CP1",0.000551592543221687
"1719","FLT4",0.000552223273504984
"479","STK32A",0.000553929072801554
"246","NOS1",0.000559186711473678
"1616","TSEN15",0.00055933561673866
"2034","CPE",0.00056004243271326
"1257","DES",0.000560155051323708
"1932","RPS3AP5",0.000561371780753165
"635","UBL3",0.000563683565410613
"723","UNC5A",0.000563697018059884
"2194","NDC1",0.000563697018059884
"450","GOLGA2P7",0.000565651014737086
"1077","C5AR1",0.00056737873163705
"1176","P2RY12",0.00056770989425323
"96","RPL23A",0.000568133109716535
"1679","CERS4",0.000568399454952213
"673","TTC3",0.000570708569575395
"1517","CCDC167",0.000571519813502276
"159","DHX37",0.000573591270799633
"1460","CHORDC1P4",0.000574028407488742
"819","KRTCAP2",0.000574691194418659
"1241","ANKRD20A5P",0.00057484402355618
"499","DSC3",0.000578207120581054
"2017","TGFB1",0.00058018404246124
"943","ENG",0.000582853196946044
"62","ZNF804A",0.000584098145022894
"565","RPL28",0.000585001788407387
"547","TAF9",0.000585394553867131
"1665","KL",0.000585394553867131
"621","ESR1",0.000586352073961598
"1523","SYNJ2",0.000591069054594095
"1518","DHX58",0.000592980605178288
"826","HACD1",0.000593131587361839
"1708","SYT15",0.000596700665302096
"373","AC018475.1",0.000599051847111962
"1596","AQP1",0.000600172570787904
"419","TAS2R41",0.000602432258076288
"1220","IMPDH1P5",0.000603402179980422
"985","TNIP1",0.000604140805438595
"1393","CWF19L2",0.000604383036639628
"1585","RABGGTA",0.000607782411987026
"413","TXNDC17",0.000607869069102006
"474","RASGRF2",0.000608206326046536
"1979","TNC",0.000608339861085827
"1076","E2F5",0.000608926030412288
"1494","HMGB2",0.000609396657823333
"1052","PCBP2",0.000613156027888508
"785","IGKV3D-11",0.00061701055862436
"1668","ANKRD1",0.000620260759425363
"1553","RWDD2B",0.000620322550298138
"1014","ANKFN1",0.000620537932847731
"883","RPL7L1",0.000624115585757994
"856","CCR8",0.000625495501677636
"1936","PPIAP19",0.000626833934615203
"854","FUT8",0.000632778130510791
"2018","LTC4S",0.000635276955721363
"367","NAXE",0.000637219612299919
"2110","STRAP",0.000640388086560616
"791","TRPV4",0.000640978324875978
"1360","CEACAM4",0.000642363026206477
"1968","GAPDH",0.000644535245144938
"1583","LMOD3",0.000645030263382337
"1720","CRTAP",0.000645443919643232
"1847","ZBED2",0.000645443919643232
"620","ZNF567",0.000647125851421496
"54","RORA",0.000647396772279234
"1777","PIK3C2G",0.000647396772279234
"2066","TPM4",0.000650135684784079
"1929","ZNF683",0.00065277513152638
"315","KCNJ1",0.000652934167391922
"970","ZNF365",0.000654636336569638
"1550","CD83",0.000658303432364168
"2117","ATP6V0D2",0.000664966804496857
"2189","OSBPL3",0.000667034055903741
"2158","TMEM69",0.000669759999361378
"2070","IL36RN",0.000678960244265586
"1771","SKA3",0.000680500458502885
"1150","C12orf42",0.000680834462097353
"894","GRHL1",0.000681577253176924
"524","FZD10",0.000683189412627746
"1908","PTCH2",0.000683514182263293
"741","ARHGEF3",0.000687757646857911
"1923","MRPS30",0.000688242139477598
"1615","UTP4",0.000690259959151366
"1767","DSTN",0.00069305960674539
"1461","SORCS3",0.000693086596837326
"672","PPIAP72",0.000696609171839157
"661","RPS3AP26",0.000697238854679146
"977","SNUPN",0.000697238854679146
"1070","ATP5MC3",0.000697238854679146
"1866","TMEM132B",0.000700971630270122
"1809","HLA-H",0.000702397135900009
"905","BBX",0.000702606888234688
"2036","DNAH8",0.000702721493258013
"184","HDAC7",0.000707502965105636
"186","GJB4",0.000708422019695395
"1710","C10orf99",0.000709677637557112
"42","ZNF207",0.000710212125798452
"150","DCAF16",0.000710212125798452
"616","YME1L1",0.000710212125798452
"1183","HAUS1",0.000710212125798452
"659","CD177",0.000710758817892948
"1937","TOM1L1",0.000710758817892948
"320","PI16",0.000712014473286414
"364","RPS15AP38",0.000712014473286414
"1733","SERPINB13",0.000713103463989329
"530","PSIP1P1",0.00071441622150446
"309","CORO6",0.000716333368795765
"1841","KREMEN1",0.000720148260107612
"876","P2RY14",0.000724278397592897
"1814","ARMC10",0.000724706490946495
"692","DIMT1",0.000727045630453958
"1416","PMCH",0.000727045630453958
"28","FAM78A",0.000728331886407394
"1215","PPP2R2C",0.000731434365074702
"339","LILRA2",0.000732575915594764
"500","PRDX6",0.00073376793632677
"1549","IGLV3-10",0.000735027822535303
"1179","RXYLT1",0.000736099508036293
"1528","ATP5MC1",0.000742758756893739
"774","AC009779.3",0.000745852584886548
"1131","CLEC2D",0.00074791277538951
"148","METTL9",0.000749168644778025
"1233","ZFR",0.000751326560809113
"1918","ZRSR2",0.000753328241194272
"436","SLC35G1",0.000757234004491157
"676","SHANK1",0.00076103876747197
"513","TTL",0.00076351356000586
"965","RAD1",0.000768498148908069
"976","TRAV38-1",0.000768498148908069
"519","THBD",0.000770716275284614
"1152","IL31RA",0.000770716275284614
"964","PYROXD2",0.000770792255668713
"882","IFI35",0.000770986747624056
"1849","SPATA20P1",0.000775643417445496
"1484","PDE4DIP",0.000775718908863963
"1618","GABRR1",0.000777275481063323
"2187","ACKR3",0.000777473336483149
"1997","FAM20B",0.000777861154976732
"365","GUCY1B1",0.000784440516761766
"1581","FAM219A",0.000792232706089504
"782","DARS1",0.000792863096300234
"1316","SNX29P1",0.000793063921313579
"1972","AP1B1",0.000793584548543936
"1346","UBE2D4",0.000803660363488732
"167","IGKV1-39",0.000807433907640301
"1186","SAAL1",0.000807433907640301
"1595","DUOXA1",0.000807593898395067
"1520","TRIM8",0.000809699691266814
"71","KCNK13",0.000811341745020343
"539","WIPF1",0.000811431724686028
"1049","TAZ",0.00081195101271677
"128","STC2",0.000813552083214621
"456","XPR1",0.0008177878681778
"978","SPATS1",0.000818004262261582
"56","KCNN4",0.000818301454820182
"644","STX7",0.000818301454820182
"1145","TCF7L1",0.00081865117664178
"681","EEF1G",0.000820837553539414
"716","ST13P7",0.000827459863319791
"930","LYPD5",0.000828073243802225
"2084","TRGV5",0.000828623142111222
"952","CTAGE11P",0.000844939548746133
"1591","TMEM52B",0.000847211769604399
"975","MATK",0.000847753385489354
"2153","SAMD12",0.000848523371252781
"1441","TMEM60",0.000851282475527304
"888","FGD4",0.000851289281591255
"316","IFFO1",0.00085417427426118
"835","BSPRY",0.00085417427426118
"1007","FPR1",0.00085417427426118
"1654","DCAF5",0.000858877088879208
"477","ANXA7",0.000859200500404416
"114","HFE",0.000864507068788188
"1729","SUMO1",0.000864507068788188
"1168","RPL15P3",0.000864641659780574
"375","LIPN",0.000865588458416812
"2142","CALHM5",0.000874867250577662
"549","COL10A1",0.000877499718921534
"1217","CXCL8",0.000877499718921534
"1716","POU2F1",0.00087995431018808
"1153","KCMF1",0.000883837104910055
"1407","CRLS1",0.000884264001527704
"37","SMCO2",0.000888126201875495
"19","ZSWIM1",0.000889203737774034
"1683","EPHX3",0.00088928357735935
"704","TMEM45B",0.000896587918852308
"1042","SSR2",0.000901603067042613
"1080","PDPN",0.000901603067042613
"1938","PPP1R18",0.000905353765964513
"2163","MEAF6",0.000905383973936199
"853","RBBP4",0.00090740635784329
"75","TCP1",0.000910606668460748
"912","TMSB4XP4",0.000913072133214456
"1479","SMDT1",0.000913072133214456
"1170","VASH1",0.000913640342350866
"1967","EMX2",0.000917285727785086
